"CCUS ID";"MT ID";"Name";"Address";"City";"State";"zip";
834939;220341;"Bluegrass KinderCare";"8908 Bluegrass Rd.";"Knoxville";"TN";37922;
836015;220261;"Sloan Street KinderCare";"1239 Sloan St.";"Murfreesboro";"TN";37130;
836329;220401;"Christian Kids KinderCare";"3038 Johnson Rd.";"Germantown";"TN";38139;
836579;220321;"Bartlett KinderCare";"6000 Bartlett Center Dr.";"Memphis";"TN";38134;8002077019
836581;220331;"Cordova KinderCare";"771 Walnut Knoll Lane";"Cordova";"TN";38018;
836582;220271;"Yale Road KinderCare";"4400 Yale Rd.";"Memphis";"TN";38128;
836583;220221;"Winchester KinderCare";"4344 Winchester Rd.";"Memphis";"TN";38118;
836603;220191;"Mount Moriah KinderCare";"5735 Mt. Moriah Rd.";"Memphis";"TN";38115;
836604;220181;"Knight Arnold KinderCare";"5960 Knight Arnold Rd.";"Memphis";"TN";38115;
836605;220201;"Pleasant View KinderCare";"5740 Pleasant View Rd.";"Memphis";"TN";38134;
836606;220211;"Raines Road KinderCare";"6424 Raines Rd.";"Memphis";"TN";38115;
836607;220381;"Ridgeway KinderCare";"2941 Ridgeway Rd.";"Memphis";"TN";38115;
837374;220281;"Kingsport KinderCare";"2000 American Way";"Kingsport";"TN";37660;
837453;220311;"Hendersonville KinderCare";"138 Maple Row Blvd.";"Hendersonville";"TN";37075;
837454;220351;"Goodlettsville KinderCare";"1025 Jackson Rd.";"Goodlettsville";"TN";37072;
837672;220291;"Johnson City KinderCare";"906 Sunset Dr.";"Johnson City";"TN";37604;8002077019
837836;220411;"KinderCare at Fieldstone Farms";"2111 Fieldstone Pkwy";"Franklin";"TN";37069;
837837;220361;"Franklin KinderCare";"205 Bedford Way";"Franklin";"TN";37064;8002077019
837838;220161;"Cool Springs KinderCare";"208 Seaboard Lane";"Franklin";"TN";37067;
848093;221031;"Loveland KinderCare";"2755 N. Garfield Ave.";"Loveland";"CO";80538;
848129;217191;"Chatfield KinderCare";"6923 West Chatfield Ave.";"Littleton";"CO";80128;
848213;3359;"West Highland KinderCare";"3501 W. Highland Pl.";"Westminster";"CO";80030;
848230;217231;"Park Meadows KinderCare";"8100 Park Meadows Dr.";"Lone Tree";"CO";80124;8002077019
848235;221111;"Arvada Lee Drive KinderCare";"8020 Lee Dr.";"Arvada";"CO";80005;
848236;221101;"Green Mountain KinderCare";"1139 South Alkire St.";"Denver";"CO";80228;8002077019
848241;217291;"West Woods KinderCare";"14449 West 63rd Place";"Arvada";"CO";80004;
848267;217241;"Northglenn KinderCare";"701 West 114th Ave.";"Denver";"CO";80234;8002077019
848269;319381;"Coal Mine KinderCare";"9501 W Coal Mine";"Littleton";"CO";80123;
848269;339531;"Coal Mine KinderCare";"9501 West Coal Mine Ave.";"Littleton";"CO";80123;
848278;217131;"Arvada West KinderCare";"6255 Simms St.";"Arvada";"CO";80004;
848325;217341;"Miramonte KinderCare";"1045 Opal Street";"Broomfield";"CO";80020;
848329;221021;"Lafayette KinderCare";"1305 Plaza Court North";"Lafayette";"CO";80026;
848332;217281;"East Thornton KinderCare";"4200 East 128th Ave.";"Denver";"CO";80241;8002077019
848333;217361;"Westgate KinderCare";"4755 Royal Vista Circle";"Fort Collins";"CO";80528;
848341;319641;"Greeley KinderCare";"4059 W 11th ST";"Greeley";"CO";80634;
848341;339791;"Greeley KinderCare";"4059 West 11th St.";"Greeley";"CO";80634;
848352;217211;"Kipling Parkway KinderCare";"975 South Kipling Pkwy";"Denver";"CO";80226;8002077019
848368;217271;"Louisville KinderCare";"107 McCaslin Blvd";"Louisville";"CO";80027;
848370;340921;"Englewood Knowledge Beginnings";"11796 East Oswego St.";"Englewood";"CO";80112;
848393;221051;"Rooney Ranch KinderCare";"13990 W Bates Ave.";"Denver";"CO";80228;8002077019
848418;340421;"Eagle Ridge KinderCare";"18601 Eagle Ridge Dr.";"Golden";"CO";80401;
848421;340351;"Industrial Way KinderCare";"4721 N Industrial Way";"Castle Rock";"CO";80104;
848433;217321;"Canyon Point KinderCare";"107 North Rubey Dr.";"Golden";"CO";80403;
848438;217351;"Oakridge KinderCare";"4703 McMurry  Ave.";"Fort Collins";"CO";80525;
848454;217181;"Denver KinderCare";"2200 South Holly St.";"Denver";"CO";80222;
848465;217201;"South Federal KinderCare";"5472 South Federal Circle";"Littleton";"CO";80123;
848466;217391;"Himalaya KinderCare";"5678 South Himalaya St.";"Aurora";"CO";80015;
848506;341041;"Stapleton Knowledge Beginnings";"10325 E 31st Ave.";"Denver";"CO";80238;
850605;217151;"Longmont KinderCare";"851 Crisman Dr.";"Longmont";"CO";80501;
853877;374927;"Big Birds & Lil Birds";"8635 Chicot Rd";"Little Rock";"AR";72209;5013798217
856230;381206;"Childcare Network #238";" 408 South Reynolds Road Bryant AR ";"Bryant";"AR";72022;5108475400
858801;340151;"Londonderry KinderCare";"7 Garden Lane";"Londonderry";"NH";3053;
858829;219571;"Merrimack KinderCare";"4 Continental Blvd.";"Merrimack";"NH";3054;
858875;219561;"Nashua KinderCare";"3 Holiday Circle";"Nashua";"NH";3062;
858903;340581;"Nashua Deerwood Dr. KinderCare";"71 Deerwood Dr.";"Nashua";"NH";3063;
859069;221231;"Bedford KinderCare";"3 Upjohn St.";"Bedford";"NH";3110;
859273;219551;"Merrimack KinderCare DW HWY";"325 Daniel Webster Highway";"Merrimack";"NH";3054;8002077019
859512;219581;"Portsmouth KinderCare";"72 Mirona Rd.";"Portsmouth";"NH";3801;
868564;340101;"Scott Swamp KinderCare";"197 Scott Swamp Rd.";"Farmington";"CT";6032;
868569;381159;"Educational Playcare - Farmington";"360 Colt Highway";"Farmington";"CT";6032;8606788659
868570;340191;"Farmington KinderCare";"35 South Rd.";"Farmington";"CT";6032;
868573;340051;"House Street KinderCare";"194 House St.";"Glastonbury";"CT";6033;
868585;339981;"Glastonbury KinderCare";"30 Nutmeg Lane";"Glastonbury";"CT";6033;
868630;217511;"Manchester KinderCare";"481 Spring St.";"Manchester";"CT";6040;
868689;340161;"Cromwell Avenue KinderCare";"303 Cromwell Ave.";"Rocky Hill";"CT";6067;
868713;339761;"South Windsor KinderCare";"494 Chapel Rd.";"South Windsor";"CT";6074;
868775;360678;"Educational Playcare - Windsor";"555 Day Hill Road";"Windsor";"CT";6095;8602989558
868848;339911;"Newington KinderCare";"143 Pascone Place";"Newington";"CT";6111;
869065;340111;"Ansonia KinderCare";"219 Division St.";"Ansonia";"CT";6401;
869089;340071;"Cheshire KinderCare";"1544 Byam Rd.";"Cheshire";"CT";6410;
869132;340141;"Cromwell KinderCare";"146 Berlin Rd.";"Cromwell";"CT";6416;
869160;340061;"Essex KinderCare";"158 Westbrook Rd.";"Essex";"CT";6426;
869178;340131;"Guilford KinderCare";"1445 Boston Post Rd.";"Guilford";"CT";6437;
869224;340081;"Meriden KinderCare";"12 Johnson Ave.";"Meriden";"CT";6451;
869272;340171;"Milford KinderCare";"39 Wellington Rd.";"Milford";"CT";6460;
869299;217521;"Monroe KinderCare";"304 Elm St.";"Monroe";"CT";6468;
869300;360596;"Honey Tree Preschool - Monroe";"401 Monroe Turnpike";"Monroe";"CT";6468;2032615667
869305;217451;"Moodus KinderCare";"99 Leesville Rd.";"Moodus";"CT";6469;
869328;339701;"North Haven KinderCare";"70-A Washington Ave.";"North Haven";"CT";6473;
869354;217481;"Oxford KinderCare";"35 Old State Rd. 67";"Oxford";"CT";6478;
869398;217541;"Shelton KinderCare";"1 Trap Falls Rd.";"Shelton";"CT";6484;
869458;381161;"Educational Playcare - Wallingford";"15 North Plains Industrial Road";"Wallingford";"CT";6492;2032650055
869497;340121;"New Haven KinderCare";"555 Long Wharf Dr.";"New Haven";"CT";6511;
869565;217531;"Mt. Carmel KinderCare";"3025 Dixwell Ave.";"Hamden";"CT";6518;
869754;217561;"KinderCare of New Milford";"204 Danbury Rd.";"New Milford";"CT";6776;
869773;217461;"Torrington KinderCare";"1260 Winsted Rd.";"Torrington";"CT";6790;
869803;217501;"Bethel KinderCare";"174 Old Hawleyville Rd.";"Bethel";"CT";6801;
869822;217491;"Danbury KinderCare";"123 South King St.";"Danbury";"CT";6811;
870011;360206;"Honey Tree Preschool and Childcare of Wilton";"992 Danbury Road";"Wilton";"CT";6897;
878780;220651;"Security KinderCare";"600 Security Blvd.";"Green Bay";"WI";54313;
878782;220491;"Bellevue KinderCare";"1510 Bellevue St";"Green Bay";"WI";54302;
878783;220531;"De Pere KinderCare";"784 Scheuring Rd.";"De Pere";"WI";54115;
878785;220511;"Cormier KinderCare";"786 Cormier Rd.";"Green Bay";"WI";54304;
878793;220781;"Green Bay East KinderCare";"2280 Finger Rd.";"Green Bay";"WI";54302;
878802;220811;"Green Bay West KinderCare";"1101 South Taylor St.";"Green Bay";"WI";54304;
878859;220591;"Ledgeview KinderCare";"1553 Arcadian Ln.";"De Pere";"WI";54115;
879468;220921;"Old Sauk Road KinderCare";"7126 Old Sauk Rd.";"Madison";"WI";53717;
879546;220711;"Northside Kindercare";"2017 Londonderry Dr.";"Madison";"WI";53704;8002077019
879606;220701;"Monona KinderCare";"6109 Monona Dr.";"Madison";"WI";53716;8002077019
879624;220751;"Raymond Road KinderCare";"6726 Raymond Rd.";"Madison";"WI";53719;
879826;220871;"Eau Claire KinderCare";"2115 Fairfax St.";"Eau Claire";"WI";54701;
880046;380782;"Noah's Ark Preschool & Childcare";"2800 Rumble Road";"Modesto";"CA";95350;2096585302
880665;220771;"Schofield KinderCare";"5201 Alderson St.";"Schofield";"WI";54476;
881581;220571;"Hales Corners KinderCare";"6350 South 108thSt/Hwy 100";"Franklin";"WI";53132;
881597;220841;"West Allis KinderCare";"11423 West Cleveland Ave.";"Milwaukee";"WI";53227;8002077019
881633;220661;"76th Street KinderCare";"6835 N. 76th St.";"Milwaukee";"WI";53223;
881640;220681;"61st Street KinderCare";"2374 S. 61St St.";"Milwaukee";"WI";53219;8002077019
881641;220691;"27th Street KinderCare";"4854 S. 27th St.";"Milwaukee";"WI";53221;
881761;220631;"Oak Creek KinderCare";"7677 South Howell Ave.";"Oak Creek";"WI";53154;
881841;220551;"South 108th Street KinderCare";"3370 S. 108th St.";"Milwaukee";"WI";53227;8002077019
881868;220671;"St. Francis KinderCare";"4692 S. Whitnall Ave.";"Milwaukee";"WI";53235;8002077019
881919;220891;"South Milwaukee KinderCare";"1801 East College Ave.";"South Milwaukee";"WI";53172;
881973;220901;"Greenfield KinderCare";"8650 West Forest Home Ave.";"Milwaukee";"WI";53228;8002077019
881987;220821;"Brown Deer KinderCare";"8750 North 51st St.";"Milwaukee";"WI";53223;8002077019
881988;220931;"Park Place KinderCare";"10715 West Park Place";"Milwaukee";"WI";53224;
881989;220831;"Greendale KinderCare";"5230 West Loomis Rd.";"Greendale";"WI";53129;
882240;220911;"Ballard Road KinderCare";"3036 North Ballard Rd.";"Appleton";"WI";54911;
882249;220581;"Kimberly KinderCare";"749 Truman St.";"Kimberly";"WI";54136;
882250;220731;"Metro Drive KinderCare";"322 N. Metro Dr.";"Appleton";"WI";54913;
882315;220501;"Cedarburg KinderCare";"W 62 N 218 Washington Ave.";"Cedarburg";"WI";53012;
882330;220601;"Mequon KinderCare";"10813 N Port Washington Rd.";"Thiensville";"WI";53092;8002077019
882649;220881;"Racine KinderCare";"700 Three Mile Rd.";"Racine";"WI";53402;
882767;220741;"Janesville KinderCare";"3327 East Milwaukee St.";"Janesville";"WI";53546;
882996;220801;"Sheboygan KinderCare";"3706 South 12th St.";"Sheboygan";"WI";53081;
883106;220971;"Hudson KinderCare";"2600 Center Dr.";"Hudson";"WI";54016;
883418;220791;"New Berlin KinderCare";"15340 West National Ave.";"New Berlin";"WI";53151;
883454;220861;"Sunset Drive KinderCare";"125 East Sunset Dr.";"Waukesha";"WI";53189;
883498;220851;"Capitol & Calhoun KinderCare";"4080 North Calhoun Rd.";"Brookfield";"WI";53005;
883519;220521;"Delafield KinderCare";"3175 Hillside Dr.";"Delafield";"WI";53018;
883520;220941;"Bluemound Road KinderCare";"18205 West Bluemound Rd.";"Brookfield";"WI";53045;
883533;220611;"Main Street KinderCare";"N88 W15240 Main St.";"Menomonee Falls";"WI";53051;8002077019
883534;220641;"Pewaukee KinderCare";"1288 Capitol Dr.";"Pewaukee";"WI";53072;
883535;220561;"Beloit Road KinderCare";"13000 W Beloit Rd.";"New Berlin";"WI";53151;
883539;220621;"North Waukesha KinderCare";"1705 Pine St.";"Waukesha";"WI";53188;
883565;220951;"North Grandview KinderCare";"2707 North Grandview Blvd.";"Waukesha";"WI";53188;
883566;220961;"Premier Lane KinderCare";"W 180 N 9410 Premier Lane";"Menomonee Falls";"WI";53051;8002077019
883721;220761;"Appleton KinderCare";"2407 South Oneida St.";"Appleton";"WI";54915;
883743;220721;"Neenah KinderCare";"776 Birch St.";"Neenah";"WI";54956;
892114;219481;"Bellevue KinderCare";"2007 Smith Rd.";"Bellevue";"NE";68005;
893100;219471;"LaVista KinderCare";"8623 Brentwood Dr.";"La Vista";"NE";68128;
893135;219511;"West Center KinderCare";"15990 Elm St.";"Omaha";"NE";68130;
893236;219491;"Sunnyslope KinderCare";"10625 Birch St.";"Omaha";"NE";68134;
893373;219461;"Millard KinderCare";"5636 South 147th St.";"Omaha";"NE";68137;8002077019
893519;219501;"Candlewood KinderCare";"1735 North 121st St.";"Omaha";"NE";68154;
894165;219521;"Pioneers Boulevard KinderCare Lincoln NE";"5601 Pioneers Blvd.";"Lincoln";"NE";68506;8002077019
894207;219531;"Northeast KinderCare Lincoln NE";"6900 Huntington Ave.";"Lincoln";"NE";68507;8002077019
894374;340931;"Lincoln Knowledge Beginnings";"6700 S. 32nd St.";"Lincoln";"NE";68516;
894548;219441;"West A Street KinderCare Lincoln NE";"1460 West A St.";"Lincoln";"NE";68522;8002077019
897189;219681;"Green Valley KinderCare";"1901 N Green Valley Pkwy";"Henderson";"NV";89074;
897190;219701;"Pebble Road KinderCare";"51 Office Park Dr.";"Henderson";"NV";89074;
897297;219671;"Fielday School KinderCare Las Vegas";"3570 N. Buffalo Dr.";"Las Vegas";"NV";89129;8002077019
897297;219741;"Warm Springs KinderCare Las Vegas";"1655 East Warm Springs Rd.";"Las Vegas";"NV";89119;8002077019
897298;219651;"Summerlin KinderCare Las Vegas";"3085 Desert Marigold Lane";"Las Vegas";"NV";89135;8002077019
902642;221261;"Baseline KinderCare";"18685 SW Baseline Rd.";"Beaverton";"OR";97006;
902847;219931;"Mountain Park KinderCare";"11 Monroe Pkwy";"Lake Oswego";"OR";97035;
902848;220031;"Lake Grove KinderCare";"3700 Red Cedar Way";"Lake Oswego";"OR";97035;
902996;220011;"Tualatin KinderCare";"8140 SW Warm Springs St.";"Tualatin";"OR";97062;
903016;219981;"West Linn KinderCare";"3020 Lazy River Dr.";"West Linn";"OR";97068;
903173;220051;"Hillsboro KinderCare";"4600 Northeast Cornell Rd.";"Hillsboro";"OR";97124;
903300;220101;"Downtown Portland KinderCare";"1400 SW 5th Ave.  Suite 100";"Portland";"OR";97201;
903301;219951;"Clay Street KinderCare";"138 SW Clay St.";"Portland";"OR";97201;
903655;220061;"Scholls Ferry Road KinderCare";"12658 SW North Dakota St.";"Portland";"OR";97223;8002077019
903656;220071;"Hall Boulevard KinderCare";"11533 Southwest Hall Blvd.";"Portland";"OR";97223;8002077019
903657;341001;"Tigard Knowledge Beginnings";"10751 SW 130th Ave.";"Portland";"OR";97223;8002077019
903709;220091;"Cedar Hills KinderCare";"165 SW Cedar Hills Blvd.";"Portland";"OR";97225;
903764;74341;"Fairview KinderCare";"6222 Fairview Ave.";"Downers Grove";"IL";60516;8002077019
903832;219971;"Powell KinderCare";"16915 Southeast Naegeli Dr.";"Portland";"OR";97236;
904318;220021;"Coburg Road KinderCare";"2506 Oakmont Way";"Eugene";"OR";97401;
907419;217601;"Casho Mill KinderCare";"1520 Casho Mill Rd.";"Newark";"DE";19711;
907420;217581;"Pike Creek KinderCare";"3449 Hillock Lane";"Wilmington";"DE";19808;
907421;217621;"Hockessin KinderCare";"6696 Lancaster Pike";"Hockessin";"DE";19707;
907422;217591;"Naamans Road KinderCare";"2018-C Naamans Rd.";"Wilmington";"DE";19810;
907423;217571;"New Castle KinderCare";"327 Old State Rd.";"New Castle";"DE";19720;
907424;217611;"Meadowood KinderCare";"50 South Meadowood Dr.";"Newark";"DE";19711;
910208;218081;"Mary Street KinderCare";"100 East Mary St.";"Lansing";"KS";66043;
910217;218131;"Crestline KinderCare";"2333 Crestline Dr.";"Lawrence";"KS";66047;
910238;218071;"West 139th Street KinderCare";"16600 West 139th St.";"Olathe";"KS";66062;
910284;218141;"Overland Park KinderCare";"11842 West 112th St.";"Overland Park";"KS";66210;
910285;218111;"Mastin Street KinderCare";"10456 Mastin St.";"Overland Park";"KS";66212;
910289;218031;"Shawnee KinderCare";"6350 Long Ave.";"Shawnee";"KS";66216;
910293;218121;"Hylton Heights KinderCare";"1205 Hylton Heights Rd.";"Manhattan";"KS";66502;
910340;218091;"Thurman KinderCare";"8722 Thurman St.";"Wichita";"KS";67212;
910417;218061;"Andover KinderCare";"836 N Andover Rd.";"Andover";"KS";67002;
910420;221161;"Augusta KinderCare";"1300 N. State St.";"Augusta";"KS";67010;
910421;218101;"Walnut Grove KinderCare";"1720 Walnut Grove Rd.";"Derby";"KS";67037;
910433;221151;"East Boston KinderCare";"9500 E. Boston";"Wichita";"KS";67207;
920069;219641;"Paradise Hills KinderCare";"9111 High Assets Way NW";"Albuquerque";"NM";87120;
932353;12064;"Buckner Educational Christian Academy II";"7422 S. Western Avenue";"Los Angeles";"CA";90047;
932749;134281;"The Rock Rose School for Creative Learning";"2809 South Mission Road, Suite G";"Fallbrook";"CA";92028;7604688129
933201;26053;"Crossing Borders at Rice Village";"2353 Rice Blvd";"Houston";"TX";77005;2814650899
933265;25587;"Firewheel Montessori Academy";"1951 Pleasant Valley";"Garland";"TX";75040;
933885;381190;"Romekia's Little Goodie Resource Learning Center";"1236 N. Jim Miller Rd. ";"Dallas";"TX";75217;2146695824
933887;381216;"Rosewood Academy - Carrollton";"2117 E. Rosemeade Pkwy";"Carrollton";"TX";75007;9729396230
939928;381008;"Childcare Network #184";"689 Jonesboro Road";"Mcdonough";"GA";30253;
940159;254381;"The Meliora School for Early Learning - Dacula";"2243 Alcovy Road";"Dacula";"GA";30019;7702368000
954731;365790;"Premier Academy - Omaha";"3525 NORTH 147th ST";"Omaha";"NE";68116;4024938812
955706;218151;"Overland Park South KinderCare";"7600 West 150th St.";"Overland Park";"KS";66223;
955707;218011;"Antioch KinderCare";"12521 Antioch Rd.";"Overland Park";"KS";66213;
955710;218161;"Switzer Commons KinderCare";"13445 Switzer Rd.";"Overland Park";"KS";66221;
956632;380930;"Bumblebees-R-Us - 10th Avenue";"4301 10th Ave.";"Brooklyn";"NY";11219;7184387040
959170;381117;"Childcare Network #198";"195 North Clark Road";"Cedar Hill";"TX";75104;
959171;381113;"Childcare Network #194";"6161 Haltom Road";"Fort Worth";"TX";76137;8174980055
959172;381114;"Childcare Network #195";"6637 Oaklawn Drive";"Fort Worth";"TX";76148;8174985437
959173;381115;"Childcare Network #196";"3574 South Carrier Parkway";"Grand Prairie";"TX";75052;
959174;381116;"Childcare Network #197";"717 West Stephens Street";"Arlington";"TX";76017;
960072;354724;"I Can Kids Child Care and Learning Center";"806 Route 1 North";"Edison";"NJ";8817;
960127;152841;"KinderCare of Mt. Olive";"7R Naughright Rd.";"Hackettstown";"NJ";7840;8002077019
960767;338561;"Palisades Jewish Early Childhood Center";"17315 W.Sunset Blvd.";"Pacific Palisades";"CA";90272;
961816;219181;"Dedeaux KinderCare";"15267 Dedeaux Rd.";"Gulfport";"MS";39503;
975156;218571;"Needham Heights KinderCare";"1000 Highland Ave.";"Needham Heights";"MA";2494;8002077019
