"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"Correct link";"Does not have website other link";" "
"https://childcarecenter.us/provider_detail/ebeling_elementary_school_macomb_mi";"Ebeling Elementary School | Macomb MI CHILD CARE CENTER";"http://www.macomb.k12.mi.us/utica/ebeling/ebeling.html";"http://www.macomb.k12.mi.us/utica/ebeling/ebeling.html";"http://ebeling.uticak12.org/";"ebeling.uticak12.org/about_us/preschool__early_childhood";
"https://childcarecenter.us/provider_detail/shady_brook_baptist_day_care_center_charlotte_nc";"SHADY BROOK BAPTIST DAY CARE CENTER | CHARLOTTE NC Child Care Center";"http://www.sbbcc.org/daycare.asp";"http://www.sbbcc.org/daycare.asp";"http://ecbiz213.inmotionhosting.com/~sbbcco5/day-care-center/";;
"https://childcarecenter.us/provider_detail/escondido_community_child_development_center_inc_escondido_ca";"ESCONDIDO COMMUNITY CHILD DEVELOPMENT CENTER, INC | ESCONDIDO CA DAY CARE CENTER";"http://www.eccdc.com/news.php?cat=5";"http://www.eccdc.com/news.php?cat=5&PHPSESSID=1a87a9af59c92e7854d3b440df4cdec3";"http://eccdc.com/?page_id=889";;
"https://childcarecenter.us/provider_detail/boulder_valley_school_dist_alicia_sanchez_lafayette_co";"Boulder Valley School Dist Alicia Sanchez | Lafayette CO";"http://www.bvsd.org/SCHOOLS/SANCHEZ/Pages/default.aspx";"http://www.bvsd.org/SCHOOLS/SANCHEZ/Pages/default.aspx";"http://ece.bvsd.org/Pages/default.aspx";"http://www.bvsd.org/about/Pages/default.aspx";
"https://childcarecenter.us/provider_detail/baldwin_woodville_area_school_dist_baldwin_wi";"Baldwin-Woodville Area School Dist. | Baldwin WI Public School Board Child Care";"http://www.bwsd.k12.wi.us/elementary/SitePages/Home.aspx";"http://www.bwsd.k12.wi.us/elementary/SitePages/Home.aspx";"http://ece.bvsd.org/Pages/default.aspx";;
"https://childcarecenter.us/provider_detail/ralph_j_bunche_prekdg_ecorse_mi";"Ralph J Bunche Prekdg | Ecorse MI CHILD CARE CENTER";"http://www.eps.k12.mi.us/bunche.htm";"http://www.eps.k12.mi.us/bunche.htm";"http://ecorsehigh.ecorse.education/";"https://www.facebook.com/pages/Ralph-J-Bunche-Academy/742083885866662?_rdc=1&_rdr";
"https://childcarecenter.us/provider_detail/edgemont_elementary_csi_newport_tn";"Edgemont Elementary Csi | NEWPORT TN";"http://www.cocke-lea.cocke.k12.tn.us/edgemont.htm";"http://www.cocke-lea.cocke.k12.tn.us/edgemont.htm";"http://edgemontelementary.weebly.com/";;
"http://childcarecenter.us/provider_detail/christ_the_king_stretch_sioux_falls_sd";"CHRIST THE KING STRETCH | SIOUX FALLS SD Child Care Center (capacity 21 or More)";"http://www.sfcss.org/10717/";"http://www.sfcss.org/10717/";"http://elementary.sfcss.org/about-christ-the-king";"http://www.sfcss.org/preschool/";
"http://childcarecenter.us/provider_detail/st_michaels_stretch_program_sioux_falls_sd";"ST. MICHAEL'S STRETCH PROGRAM | SIOUX FALLS SD Child Care Center (capacity 21 or More)";"http://www.sfcss.org/10717/";"http://www.sfcss.org/10717/";"http://elementary.sfcss.org/about-st-michael";"http://www.sfcss.org/preschool/";
"https://childcarecenter.us/provider_detail/encinitas_country_day_school_san_elijo_campus_encinitas_ca";"Encinitas Country Day School-san Elijo Campus | ENCINITAS CA";"http://www.countrydayschools.org/preSchool/PS-home.htm";"http://www.countrydayschools.org/preSchool/PS-home.htm";"http://encinitascountrydayschools.org/preschool/";"https://www.facebook.com/EncinitasCountryDaySchool/";
"https://childcarecenter.us/provider_detail/everest_academy_kinder_building_clarkston_mi";"Everest Academy Kinder Building | Clarkston MI CHILD CARE CENTER";"http://www.everest-clarkston.org/academics/pre-k-jr-k";"http://www.everest-clarkston.org/academics/pre-k-jr-k";"http://everestcatholic.org/academics/preschool-kindergarten/";;
"http://childcarecenter.us/provider_detail/funston_primetime_funston_ga";"FUNSTON PRIMETIME | Funston GA Child Care Learning Center";"http://www.moultrieymca.org/primetime/primetime/index.html";"http://moultrieymca.org/primetime/primetime/index.html";"http://fes.colquitt.schooldesk.net/";;
"https://childcarecenter.us/provider_detail/funston_primetime_funston_ga";"Funston Primetime | Funston GA";"http://www.moultrieymca.org/primetime/primetime/index.html";"http://moultrieymca.org/primetime/primetime/index.html";"http://fes.colquitt.schooldesk.net/";;
"https://childcarecenter.us/provider_detail/84431_first_baptist_church_day_care_burleson_tx";"First Baptist Church Day Care | Burleson TX";"http://www.fbcburleson.com/connect/weekday-education/child-development-center/";"http://www.fbcburleson.com/connect/weekday-education/child-development-center/";"http://firstburleson.org/connect-kids";;
"https://childcarecenter.us/provider_detail/first_presbyterian_church_nursery_school_burlingame_ca";"First Presbyterian Church Nursery School | BURLINGAME CA DAY CARE CENTER";"http://www.burlpres.org/index.asp?p=60300";"http://www.burlpres.org/index.asp?p=60300";"http://firstpreschurchpreschool.com/";;
"https://childcarecenter.us/provider_detail/first_steps_primeros_pasos_georgetown_de";"First Steps Primeros Pasos | GEORGETOWN DE";"http://www.firststepsde.org/";"http://www.firststepsde.org/";"http://firststepsde.org/";;
"https://childcarecenter.us/provider_detail/fellowship_of_the_rockies_preschool_colorado_springs_co";"Fellowship Of The Rockies Preschool | Colorado Springs CO Child Care Center";"http://www.forcos.org/children/preschool";"http://www.forcos.org/children/preschool";"http://forchurch.org/children/preschool/";;
"https://childcarecenter.us/provider_detail/forks_river_elementary_pre_k_elmwood_tn";"FORKS RIVER ELEMENTARY PRE-K | ELMWOOD TN Centers Care for 13 or more children";"http://www.smithcoedu.com/forks_river/Forks_River/Home.html";"http://boe.smithcounty.com/forks_river/Forks_River/Home.html";"http://forks_river.smithcounty.com/Forks_River/Home.html";;
"https://childcarecenter.us/provider_detail/lakota_family_ymca_child_care_at_freedom_elementary_west_chester_oh";"Lakota Family Ymca Child Care At Freedom Elementary | WEST CHESTER OH";"http://www.lakotaymca.com/before_after_school.php";"http://www.lakotaymca.com/before_after_school.php";"http://freedom.lakotaonline.com/";"https://freedom.lakotaonline.com/activities/after-school_programs";
"https://childcarecenter.us/provider_detail/lesd25_freedom_elementary_buckeye_az";"L.E.S.D.#25 - FREEDOM ELEMENTARY | BUCKEYE AZ CHILD CARE PUBLIC SCHOOL";"http://www.liberty.k12.az.us/education/components/scrapbook/default.php?sectiondetailid=968&";"http://www.liberty.k12.az.us/education/components/scrapbook/default.php?sectiondetailid=968&";"http://freedom.liberty.k12.az.us/";"http://www.liberty.k12.az.us/our_schools";
"http://childcarecenter.us/provider_detail/1st_united_meth_church_sonrise_school_palatine_il";"1ST UNITED METH CHURCH - SONRISE SCHOOL | PALATINE IL Day Care Center";"http://www.fumcpalatine.org/ministries/childrens/sonrise-school.html";"http://www.fumcpalatine.org/ministries/childrens/sonrise-school.html";"http://fumcpalatineorg.ipage.com/church/childrens-ministries/nursery-childcare/";;
"https://childcarecenter.us/provider_detail/1st_united_meth_church_sonrise_school_palatine_il";"1st United Meth Church - Sonrise School | PALATINE IL Day Care Center";"http://www.fumcpalatine.org/ministries/childrens/sonrise-school.html";"http://www.fumcpalatine.org/ministries/childrens/sonrise-school.html";"http://fumcpalatineorg.ipage.com/church/childrens-ministries/nursery-childcare/";;
"http://childcarecenter.us/provider_detail/84569_first_united_methodist_church_preschool_palestine_tx";"First United Methodist Church Preschool | Palestine TX Licensed Center - Child Care Program";"http://www.fumcpalestine.org/ministries/preschool/";"http://www.fumcpalestine.org/ministries/preschool/";"http://fumcpalatineorg.ipage.com/church/childrens-ministries/nursery-childcare/";;
"https://childcarecenter.us/provider_detail/84569_first_united_methodist_church_preschool_palestine_tx";"First United Methodist Church Preschool | Palestine TX";"http://www.fumcpalestine.org/ministries/preschool/";"http://www.fumcpalestine.org/ministries/preschool/";"http://fumcpalatineorg.ipage.com/church/childrens-ministries/nursery-childcare/";;
"https://childcarecenter.us/provider_detail/85998_kids_kastle_waco_tx";"Kids Kastle | WACO TX";"http://www.fumcwaco.org/preschoolkids.html/";"http://www.fumcwaco.org/preschoolkids.html";"http://fumcwaco.org/weekday-preschool/";;
"https://childcarecenter.us/provider_detail/st_paul_preschool_galion_oh";"St Paul Preschool | GALION OH";"http://www.galionsaintpaul.com/706359";"http://www.galionsaintpaul.com/706359";"http://galionsaintpaul.com/?page_id=903";;
"https://childcarecenter.us/provider_detail/gps_vik_club_gilbert_elementary_gilbert_az";"G.p.s. - Vik Club / Gilbert Elementary | GILBERT AZ";"http://www.gilbertschools.net/Page/53";"http://www.gilbertschools.net/Page/53";"http://gilbertschools.net/parent_zone/preschool";;
"https://childcarecenter.us/provider_detail/osu_okmulgee_child_care_okmulgee_ok";"Osu Okmulgee Child Care | OKMULGEE OK Child Care Center";"http://www.osuit.edu/campus_community/campus_services.html";"http://www.osuit.edu/campus_community/campus_services.html";"http://go.osuit.edu/student/union/services/child_care_center";;
"https://childcarecenter.us/provider_detail/ymca_of_pueblo_goodnight_elementary_pueblo_co";"YMCA OF PUEBLO GOODNIGHT ELEMENTARY | Pueblo CO School Age Child Care";"http://www.puebloymca.org/programs.php?pid=2";"http://www.puebloymca.org/programs.php?pid=2";"http://goodnight.pueblocityschools.us/";;
"https://childcarecenter.us/provider_detail/grace_pointe_child_development_ministry_indianapolis_in";"Grace Pointe Child Development Ministry | Indianapolis IN";"http://www.indygracepointe.org/grace-pointe-child-development-ministries/";"http://www.indygracepointe.org/grace-pointe-child-development-ministries/";"http://gpcdm.org/";;
"https://childcarecenter.us/provider_detail/grace_church_nursery_school_hinsdale_il";"Grace Church Nursery School | HINSDALE IL Day Care Center";"http://www.gracehinsdale.org/GracePreschool.html";"http://www.gracehinsdale.org/GracePreschool.html";"http://gracechildrensacademy.org/early-childhood-program.html#preschool";;
"https://childcarecenter.us/provider_detail/lambs_gate_christian_preschool_great_bend_ks";"Lambs Gate Christian Preschool | Great Bend KS Child Care Center";"http://www.gracegreatbend.org/Lambsgate.htm";"http://www.gracegreatbend.org/Lambsgate.htm";"http://gracegreatbend.org/wp/ministries/childrens-ministry/lambs-gate-preschool/";;
"https://childcarecenter.us/provider_detail/grace_lutheran_church_of_merritt_island_merritt_island_fl";"Grace Lutheran Church Of Merritt Island | Merritt Island FL Child Care Facility";"http://www.gracelutheranmi.org/open-arms-child-care-center/";"http://www.gracelutheranmi.org/open-arms-child-care-center/";"http://gracelutheranmi.org/";;
"https://childcarecenter.us/provider_detail/grace_playschool_lynbrook_ny";"Grace Playschool | Lynbrook NY Day Care Center";"http://www.graceplayschool.com/school.html";"http://www.graceplayschool.com/school.html";"http://graceplayschool.com/?page_id=23";;
"https://childcarecenter.us/provider_detail/good_shepherd_pre_school_torrance_ca";"Good Shepherd Pre-school | TORRANCE CA DAY CARE CENTER";"http://www.lcgs.net/preschool";"http://www.lcgs.net/preschool";"http://gslearningwithlove.com/classes/";"http://www.lcgs.net/childrensministry/";
"https://childcarecenter.us/provider_detail/grace_united_methodist_preschool_merritt_island_fl";"Grace United Methodist Preschool | Merritt Island FL Child Care Facility";"http://www.gracemethodistmi.com/PRESCHOOL/GraceUMCPreschoolHome/tabid/126/Default.aspx";"http://www.gracemethodistmi.com/PRESCHOOL/GraceUMCPreschoolHome/tabid/126/Default.aspx";"http://gumcmi.com/preschool/";;
"https://childcarecenter.us/provider_detail/hansel_gretel_day_care_center_manteca_ca";"HANSEL & GRETEL DAY CARE CENTER | MANTECA CA SCHOOL AGE DAY CARE CENTER";"http://www.hanselandgretelkidcare.com/manteca-ca-staff-and-contact-information.htm";"http://www.hanselandgretelkidcare.com/manteca-ca-staff-and-contact-information.htm";"http://hanselandgretelkidcare.com/preschool-program/4472284";;
"https://childcarecenter.us/provider_detail/happy_faces_nursery_and_learning_center_philadelphia_pa";"Happy Faces Nursery And Learning Center | Philadelphia PA Home Daycare";"http://www.happyfacesnurseryandlearningcenter.com/";"www.happyfacesnurseryandlearningcenter.com";"http://happy-faces-nursery-and-learning-center-day-care-center.business.site/";"https://www.facebook.com/pg/Nevorne/about/?ref=page_internal";
"https://childcarecenter.us/provider_detail/harmony_montessori_oak_park_mi";"Harmony Montessori | Oak Park MI CHILD CARE CENTER";"http://www.harmonymontessoricenter.com/";"http://www.harmonymontessoricenter.com/";"http://harmonymontessoricenter.com/#programs";"https://www.facebook.com/pg/Harmony-Montessori-Center-246736388703344/about/?ref=page_internal";
"https://childcarecenter.us/provider_detail/harrisburg_day_school_tupelo_ms";"Harrisburg Day School | Tupelo MS Child Care Center";"http://www.harrisburgonline.org/preschoolministry";"http://www.harrisburgonline.org/preschoolministry";"http://harrisburgonline.org/ministries/children/preschool-ministry";;
"https://childcarecenter.us/provider_detail/harvey_elementary_child_care_sterling_heights_mi";"Harvey Elementary Child Care | Sterling Heights MI CHILD CARE CENTER";"http://www.macomb.k12.mi.us/utica/harvey/";"http://www.macomb.k12.mi.us/utica/harvey/";"http://harvey.uticak12.org/";;
"https://childcarecenter.us/provider_detail/hazel_green_united_methodist_church_hazel_green_al";"Hazel Green United Methodist Church | HAZEL GREEN AL";"http://www.hazelgreen.org/child_enrichment_center2.htm";"http://www.hazelgreen.org/child_enrichment_center2.htm";"http://hazelgreen.org/children";;
"https://childcarecenter.us/provider_detail/ymca_before_after_sch_heritage_elem_pueblo_co";"Ymca Before & After Sch Heritage Elem | Pueblo CO";"http://www.puebloymca.org/programs/child-development/educational-child-care";"http://www.puebloymca.org/programs/child-development/educational-child-care";"http://heritage.pueblocityschools.us/";;
"https://childcarecenter.us/provider_detail/highland_elementary_pre_k_columbia_tn";"Highland Elementary Pre-k | COLUMBIA TN";"http://www.mauryk12.org/highlandparkelementary/index.htm";"http://www.mauryk12.org/highlandparkelementary/index.htm";"http://highlandparkelementarymauryk12.ss9.sharpschool.com/";;
"https://childcarecenter.us/provider_detail/hilder_pearson_school_age_program_poulsbo_wa";"HILDER PEARSON SCHOOL-AGE PROGRAM | POULSBO WA School-age Program";"http://www.nkschools.org/hp/site/default.asp";"http://www.nkschools.org/hp/site/default.asp";"http://hilderpearson.nkschools.org/";;
"https://childcarecenter.us/provider_detail/82895";"Calhoun County Ymca Hjm Afterschool Care | Port Lavaca TX";"http://www.calcoisd.org/index.php/design-and-features/hjm";"http://www.calcoisd.org/index.php/design-and-features/hjm";"http://hjm.calcoisd.org/parents___students/early_childhood";;
"http://childcarecenter.us/provider_detail/hope_lutheran_day_care_new_castle_de";"HOPE LUTHERAN DAY CARE | NEW CASTLE DE Licensed Day Care Center";"http://www.hopelutheran-de.org/ministries/child-care";"http://www.hopelutheran-de.org/ministries/child-care";"http://hleec.org/";;
"https://childcarecenter.us/provider_detail/holy_family_regional_school_huntsville_al";"Holy Family Regional School | HUNTSVILLE AL";"http://www.holy-family-school.com/contact.htm";"http://www.holy-family-school.com/contact.htm";"http://holy-family-school.com/Academics/Pre-Kindergarten";;
"http://childcarecenter.us/provider_detail/holy_shepherd_christian_preschool_orinda_ca";"HOLY SHEPHERD CHRISTIAN PRESCHOOL | ORINDA CA DAY CARE CENTER";"http://www.holyshepherd.org/Community-Partners/Holy-Shepherd-Christian-Preschool-in-Orinda.html";"http://www.holyshepherd.org/Community-Partners/Holy-Shepherd-Christian-Preschool-in-Orinda.html";"http://holyshepherdchristianpreschool.org/";;
"https://childcarecenter.us/provider_detail/holy_shepherd_christian_preschool_orinda_ca";"Holy Shepherd Christian Preschool | ORINDA CA DAY CARE CENTER";"http://www.holyshepherd.org/Community-Partners/Holy-Shepherd-Christian-Preschool-in-Orinda.html";"http://www.holyshepherd.org/Community-Partners/Holy-Shepherd-Christian-Preschool-in-Orinda.html";"http://holyshepherdchristianpreschool.org/";;
"https://childcarecenter.us/provider_detail/all_stars_learning_center_essex_md";"All-stars Learning Center | Essex MD";"http://www.hopeelca.org/all-stars-learning-center";"http://allstarslearningcenter.org/";"http://hopeelca.org/childcare.html#before";;
"http://childcarecenter.us/provider_detail/hugs_bugs_philo_il";"HUGS & BUGS | PHILO IL Day Care Center";"http://www.hugsandbugsphilo.com/learn-more.html";"http://www.hugsandbugsphilo.com/learn-more.html";"http://hugsandbugsphilo.com/";;
"https://childcarecenter.us/provider_detail/hugs_bugs_philo_il";"Hugs & Bugs | PHILO IL Day Care Center";"http://www.hugsandbugsphilo.com/learn-more.html";"http://www.hugsandbugsphilo.com/learn-more.html";"http://hugsandbugsphilo.com/";;
"https://childcarecenter.us/provider_detail/sbcusd_hunt_preschool_san_bernardino_ca";"Sbcusd-hunt Preschool | SAN BERNARDINO CA DAY CARE CENTER";"http://www.sbcusd.k12.ca.us/errors/FileNotFound.aspx?aspxerrorpath=/index.aspx";"http://www.sbcusd.k12.ca.us/index.aspx?nid=322";"http://hunt.sbcusd.com/";;
"https://childcarecenter.us/provider_detail/springboard_after_school_imagine_discovery_pcs_baltimore_md";"Springboard After School @ Imagine Discovery PCS | Baltimore MD Licensed Child Care Center";"http://www.springboardafterschool.com/springboard-schools/maryland/";"http://www.springboardafterschool.com/springboard-schools/maryland/";"http://imaginediscovery.org/families/before-after-care/index.html";"http://imaginediscovery.org/contact-us/index.html";
"https://childcarecenter.us/provider_detail/springboard_after_school_imagine_foundation_2_at_morningside_suitland_md";"Springboard After School Imagine Foundation 2 At Morningside";"http://www.springboardafterschool.com/springboard-schools/maryland/";"http://www.springboardafterschool.com/springboard-schools/maryland/";"http://imaginemorningside.org/families/before-after-care/";;
