"OBJECTID";"Provider OBJECTID";"Type";"Visit Date";"Label";"URL"
4251;837;"Compliance Review";"08-02-2017";"08/03/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1168888&provider_action_date_of_visit=2017-08-03"
4247;837;"Compliance Review";"03-30-2020";"03/31/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1168888&provider_action_date_of_visit=2020-03-31"
4249;837;"Compliance Review";"11-07-2018";"11/08/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1168888&provider_action_date_of_visit=2018-11-08"
4250;837;"Compliance Review";"08-13-2018";"08/14/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1168888&provider_action_date_of_visit=2018-08-14"
4319;851;"Compliance Review";"09-04-2019";"09/05/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1202858&provider_action_date_of_visit=2019-09-05"
4320;851;"Compliance Review";"09-04-2018";"09/05/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1202858&provider_action_date_of_visit=2018-09-05"
4321;851;"Compliance Review";"03-05-2018";"03/06/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1202858&provider_action_date_of_visit=2018-03-06"
4365;858;"Compliance Review";"09-22-2019";"09/23/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2019-09-23"
4372;858;"Compliance Review";"03-21-2018";"03/22/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2018-03-22"
4373;858;"Compliance Review";"01-31-2018";"02/01/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2018-02-01"
4371;858;"Compliance Review";"08-14-2018";"08/15/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2018-08-15"
4377;858;"Compliance Review";"03-21-2016";"03/22/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2016-03-22"
4366;858;"Compliance Review";"07-17-2019";"07/18/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2019-07-18"
4370;858;"Compliance Review";"11-28-2018";"11/29/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2018-11-29"
4375;858;"Compliance Review";"08-28-2017";"08/29/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2017-08-29"
4368;858;"Compliance Review";"03-18-2019";"03/19/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2019-03-19"
4369;858;"Compliance Review";"01-23-2019";"01/24/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2019-01-24"
4376;858;"Compliance Review";"03-27-2017";"03/28/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2017-03-28"
4364;858;"Compliance Review";"10-07-2019";"10/08/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2019-10-08"
4374;858;"Compliance Review";"10-17-2017";"10/18/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2017-10-18"
4367;858;"Compliance Review";"05-13-2019";"05/14/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1217291&provider_action_date_of_visit=2019-05-14"
4490;878;"Compliance Review";"03-09-2020";"03/10/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1273150&provider_action_date_of_visit=2020-03-10"
4492;878;"Compliance Review";"03-14-2018";"03/15/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1273150&provider_action_date_of_visit=2018-03-15"
4491;878;"Compliance Review";"03-20-2019";"03/21/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1273150&provider_action_date_of_visit=2019-03-21"
4493;878;"Compliance Review";"03-21-2017";"03/22/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1273150&provider_action_date_of_visit=2017-03-22"
4506;881;"Compliance Review";"05-05-2019";"05/06/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1280373&provider_action_date_of_visit=2019-05-06"
4507;881;"Compliance Review";"05-16-2018";"05/17/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1280373&provider_action_date_of_visit=2018-05-17"
4538;890;"Compliance Review";"10-27-2016";"10/28/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1295433&provider_action_date_of_visit=2016-10-28"
4534;890;"Compliance Review";"03-10-2020";"03/11/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1295433&provider_action_date_of_visit=2020-03-11"
4535;890;"Compliance Review";"06-13-2019";"06/14/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1295433&provider_action_date_of_visit=2019-06-14"
4537;890;"Compliance Review";"10-03-2017";"10/04/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1295433&provider_action_date_of_visit=2017-10-04"
4536;890;"Compliance Review";"06-11-2018";"06/12/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1295433&provider_action_date_of_visit=2018-06-12"
4630;909;"Compliance Review";"04-09-2019";"04/10/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1331360&provider_action_date_of_visit=2019-04-10"
4635;909;"Compliance Review";"08-09-2017";"08/10/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1331360&provider_action_date_of_visit=2017-08-10"
4633;909;"Compliance Review";"04-16-2018";"04/17/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1331360&provider_action_date_of_visit=2018-04-17"
4634;909;"Compliance Review";"10-17-2017";"10/18/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1331360&provider_action_date_of_visit=2017-10-18"
4631;909;"Compliance Review";"08-13-2018";"08/14/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1331360&provider_action_date_of_visit=2018-08-14"
4629;909;"Compliance Review";"04-22-2019";"04/23/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1331360&provider_action_date_of_visit=2019-04-23"
4632;909;"Compliance Review";"08-08-2018";"08/09/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1331360&provider_action_date_of_visit=2018-08-09"
4628;909;"Compliance Review";"10-02-2019";"10/03/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1331360&provider_action_date_of_visit=2019-10-03"
4671;916;"Compliance Review";"10-07-2018";"10/08/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1336379&provider_action_date_of_visit=2018-10-08"
4672;916;"Compliance Review";"04-12-2018";"04/13/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1336379&provider_action_date_of_visit=2018-04-13"
4670;916;"Compliance Review";"04-10-2019";"04/11/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1336379&provider_action_date_of_visit=2019-04-11"
4669;916;"Compliance Review";"10-09-2019";"10/10/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1336379&provider_action_date_of_visit=2019-10-10"
4709;926;"Compliance Review";"08-28-2019";"08/29/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1353937&provider_action_date_of_visit=2019-08-29"
4708;926;"Compliance Review";"08-12-2020";"08/13/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1353937&provider_action_date_of_visit=2020-08-13"
4710;926;"Compliance Review";"08-04-2019";"08/05/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1353937&provider_action_date_of_visit=2019-08-05"
4711;926;"Compliance Review";"01-14-2019";"01/15/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1353937&provider_action_date_of_visit=2019-01-15"
4713;927;"Compliance Review";"02-21-2019";"02/22/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1354908&provider_action_date_of_visit=2019-02-22"
4715;927;"Compliance Review";"11-15-2018";"11/16/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1354908&provider_action_date_of_visit=2018-11-16"
4714;927;"Compliance Review";"12-04-2018";"12/05/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1354908&provider_action_date_of_visit=2018-12-05"
4712;927;"Compliance Review";"07-11-2019";"07/12/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1354908&provider_action_date_of_visit=2019-07-12"
4734;931;"Compliance Review";"09-15-2019";"09/16/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1357906&provider_action_date_of_visit=2019-09-16"
4735;931;"Compliance Review";"03-18-2019";"03/19/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1357906&provider_action_date_of_visit=2019-03-19"
4733;931;"Compliance Review";"02-03-2020";"02/04/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1357906&provider_action_date_of_visit=2020-02-04"
4736;931;"Compliance Review";"01-03-2019";"01/04/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1357906&provider_action_date_of_visit=2019-01-04"
4799;943;"Compliance Review";"01-03-2019";"01/04/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1373355&provider_action_date_of_visit=2019-01-04"
4798;943;"Compliance Review";"06-16-2019";"06/17/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1373355&provider_action_date_of_visit=2019-06-17"
4797;943;"Compliance Review";"07-18-2019";"07/19/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1373355&provider_action_date_of_visit=2019-07-19"
4890;979;"Compliance Review";"08-22-2019";"08/23/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1445081&provider_action_date_of_visit=2019-08-23"
4889;979;"Compliance Review";"09-04-2019";"09/05/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1445081&provider_action_date_of_visit=2019-09-05"
4893;983;"Compliance Review";"01-06-2020";"01/07/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1448606&provider_action_date_of_visit=2020-01-07"
4902;991;"Compliance Review";"01-29-2020";"01/30/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1456252&provider_action_date_of_visit=2020-01-30"
3472;707;"Compliance Review";"03-28-2016";"03/29/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=847022&provider_action_date_of_visit=2016-03-29"
3466;707;"Compliance Review";"03-03-2020";"03/04/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=847022&provider_action_date_of_visit=2020-03-04"
3469;707;"Compliance Review";"05-22-2018";"05/23/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=847022&provider_action_date_of_visit=2018-05-23"
3465;707;"Compliance Review";"05-20-2020";"05/21/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=847022&provider_action_date_of_visit=2020-05-21"
3470;707;"Compliance Review";"03-05-2018";"03/06/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=847022&provider_action_date_of_visit=2018-03-06"
3468;707;"Compliance Review";"03-06-2019";"03/07/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=847022&provider_action_date_of_visit=2019-03-07"
3471;707;"Compliance Review";"03-22-2017";"03/23/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=847022&provider_action_date_of_visit=2017-03-23"
3467;707;"Compliance Review";"07-01-2019";"07/02/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=847022&provider_action_date_of_visit=2019-07-02"
3464;707;"Compliance Review";"10-01-2020";"10/02/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=847022&provider_action_date_of_visit=2020-10-02"
1661;362;"Compliance Review";"07-02-2019";"07/03/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=306210&provider_action_date_of_visit=2019-07-03"
1662;362;"Compliance Review";"07-11-2018";"07/12/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=306210&provider_action_date_of_visit=2018-07-12"
1664;362;"Compliance Review";"07-11-2016";"07/12/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=306210&provider_action_date_of_visit=2016-07-12"
1663;362;"Compliance Review";"07-19-2017";"07/20/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=306210&provider_action_date_of_visit=2017-07-20"
2184;453;"Compliance Review";"04-02-2018";"04/03/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=436034&provider_action_date_of_visit=2018-04-03"
2183;453;"Compliance Review";"12-17-2018";"12/18/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=436034&provider_action_date_of_visit=2018-12-18"
2185;453;"Compliance Review";"12-18-2017";"12/19/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=436034&provider_action_date_of_visit=2017-12-19"
2186;453;"Compliance Review";"12-19-2016";"12/20/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=436034&provider_action_date_of_visit=2016-12-20"
2181;453;"Compliance Review";"06-24-2019";"06/25/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=436034&provider_action_date_of_visit=2019-06-25"
2182;453;"Compliance Review";"05-08-2019";"05/09/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=436034&provider_action_date_of_visit=2019-05-09"
2187;453;"Compliance Review";"12-07-2015";"12/08/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=436034&provider_action_date_of_visit=2015-12-08"
2180;453;"Compliance Review";"12-10-2019";"12/11/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=436034&provider_action_date_of_visit=2019-12-11"
2338;487;"Compliance Review";"01-24-2019";"01/25/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=494230&provider_action_date_of_visit=2019-01-25"
2340;487;"Compliance Review";"01-26-2016";"01/27/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=494230&provider_action_date_of_visit=2016-01-27"
2336;487;"Compliance Review";"02-09-2020";"02/10/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=494230&provider_action_date_of_visit=2020-02-10"
2337;487;"Compliance Review";"01-26-2020";"01/27/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=494230&provider_action_date_of_visit=2020-01-27"
2339;487;"Compliance Review";"01-11-2017";"01/12/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=494230&provider_action_date_of_visit=2017-01-12"
2396;496;"Compliance Review";"09-27-2016";"09/28/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=500435&provider_action_date_of_visit=2016-09-28"
2393;496;"Compliance Review";"10-14-2019";"10/15/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=500435&provider_action_date_of_visit=2019-10-15"
