"ProviderId";"ProviderName";"LocationAddressLine1";"LocationCity";"LocationCountyDescription";"LocationStateDescription";"LocationZipCode5";"PhoneNumber";"ProviderType";"ProviderStatus";"Capacity";"IsSubsidyAccepted";"HoursOfOperationMonday";"HoursOfOperationTuesday";"HoursOfOperationWednesday";"HoursOfOperationThursday";"HoursOfOperationFriday";"HoursOfOperationSaturday";"HoursOfOperationSunday";"NumberOfStars";"IsFoodPermitAvailable";"Infant";"Toddler";"PreSchool";"SchoolAge";"IsAcceditationsAvailable";"Transportation";"IsOngoingProcess";"PartTimeCostInfant1";"FullTimeCostInfant1";"PartTimeCostToddler1";"FullTimeCostToddler1";"PartTimeCostToddler2";"FullTimeCostToddler2";"PartTimeCostPreschool1";"FullTimeCostPreschool1";"PartTimeCostPreschool2";"FullTimeCostPreschool2";"PartTimeCostPreschool3";"FullTimeCostPreschool3";"PartTimeCostSchoolAge1";"FullTimeCostSchoolAge1";"PartTimeCostSchoolAge2";"FullTimeCostSchoolAge2";"NonTraditional";"MailingAddress";"LocationAddress";"IsServingSpecialNeeds";"IsActiveCCAPChildren";"ExpiryDate";"AgeRangeSupported";"ProviderCLRNumber";"LocationAddressLine2"
202855;"Living Waters Fellowship Child Care Center";"172 Gunnell Road";"Georgetown";"SCOTT";"KY";40324;5026426906;"Licensed";"APPROVED";48;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"Y";;"N";"N";;36;;36;;35;;34;;34;;34;;25;;25;"No Information Available";"172 Gunnell Road, Georgetown, KY, 40324";"172 Gunnell Road, Georgetown, KY, 40324";"No Information Available";"Y";"6/30/2023";"Infant To School Age";"L384257";
202767;"Sts. Peter & Paul Preschool";"423 W. Short Street";"Lexington";"FAYETTE";"KY";40507;8592549257;"Licensed";"APPROVED";33;;"7:00 AM - 5:45 PM";"7:00 AM - 5:45 PM";"7:00 AM - 5:45 PM";"7:00 AM - 5:45 PM";"7:00 AM - 5:45 PM";"No Information Available";"No Information Available";1;"N";"N";"N";"Y";"N";;"N";"N";;;;;;;;;;;;;;;;;"No Information Available";"423 W. Short Street, Lexington, KY, 40507";"423 W. Short Street, Lexington, KY, 40507";"No Information Available";"N";"2/28/2023";"Two_To_School";"L384214";
654;"Providence Montessori School";"1209 Texaco Road";"Lexington";"FAYETTE";"KY";40508;8592557330;"Licensed";"APPROVED";257;"Y";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"No Information Available";"No Information Available";1;"N";"N";"Y";"Y";"Y";"N";"N";"N";;;44;61;44;61;53;82;53;82;53;82;;76;;76;"N";"1209 Texaco Rd, Lexington, KY, 40508";"1209 Texaco Road, Lexington, KY, 40508";"Y";"N";"3/31/2023";"Toddler To School_Age";"L354266";
202529;"Bluegrass Montessori School";"200 West High Street";"Lexington";"FAYETTE";"KY";40507;8595390264;"Licensed";"APPROVED";56;"Y";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"N";"Y";"Y";"Y";;"N";"N";;;;;;;35;70;35;70;35;70;;;;;"No Information Available";"200 West High Street, Lexington, KY, 40507";"200 West High Street, Lexington, KY, 40507";"No Information Available";"Y";"3/31/2023";"Toddler To School_Age";"L384107";
202683;"Sarondipity, LLC All About Kids Childcare and Learning Center";"4269 Saron Drive";"Lexington";"FAYETTE";"KY";40515;8592450123;"Licensed";"APPROVED";183;"Y";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"Y";;"Y";"N";62.5;56;62.5;56;57.5;50;52.5;46;52.5;46;52.5;46;25;25;25;25;"No Information Available";"4269 Saron Drive, Lexington, KY, 40515";"4269 Saron Drive, Lexington, KY, 40515";"No Information Available";"Y";"10/31/2023";"Infant To School Age";"L384179";
4145;"Susan Kline";"3840 Walhampton Drive";"Lexington";"FAYETTE";"KY";40517;8592716718;"Certified";"APPROVED";6;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";2;;"N";"N";"N";"N";"N";"N";"N";31;36;31;36;31;36;31;34;31;34;31;34;26;28;26;28;"N";"3840 Walhampton Drive, Lexington, KY, 40517";"3840 Walhampton Drive, Lexington, KY, 40517";"No Information Available";"Y";"10/31/2023";"No Information Available";"C0812";
944;"Explorer Time Company-Southside";"1300 Troy Pike";"Versailles";"WOODFORD";"KY";40383;8598794628;"Licensed";"APPROVED";150;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";2;"Y";"N";"N";"N";"Y";"N";"Y";"N";;;;;;;;;;;11.5;40;11.5;40;11.5;40;"N";"830 Tyrone Pike, Versailles, KY, 40383";"1300 Troy Pike, Versailles, KY, 40383";"Y";"Y";"5/31/2023";"School_Age";"L354979";
73098;"After 3 - Tates Creek Elementary";"1113 Centre Pkwy";"Lexington";"FAYETTE";"KY";40517;8593813606;"Licensed";"APPROVED";99;"Y";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"N";"Y";"N";"N";"N";;;;;;;;;;;11;11;11;11;11;11;"N";"1113 Centre Pkwy, Lexington, KY, 40517";"1113 Centre Pkwy, Lexington, KY, 40517";"Y";"Y";"3/31/2023";"School_Age";"L358917";
105922;"Heartstrings Montessori of First Christian Church of Versailles";"160 Lexington Street";"Versailles";"WOODFORD";"KY";40383;8598733901;"Licensed";"APPROVED";35;"Y";"7:50 AM - 12:00 PM";"7:50 AM - 12:00 PM";"7:50 AM - 12:00 PM";"7:50 AM - 12:00 PM";"No Information Available";"No Information Available";"No Information Available";4;"N";"N";"Y";"Y";"N";;"N";"N";;;30;;30;;30;;30;;30;;;;;;"No Information Available";"160 Lexington Street, Versailles, KY, 40383";"160 Lexington Street, Versailles, KY, 40383";"Y";"N";"3/31/2023";"Toddler To Two_To_School";"L383141";
1702;"Creative Montessori School";"3220 Lexington Road";"Nicholasville";"JESSAMINE";"KY";40356;8598818806;"Licensed";"APPROVED";30;"Y";"9:00 AM - 12:00 PM";"9:00 AM - 12:00 PM";"9:00 AM - 12:00 PM";"9:00 AM - 12:00 PM";"9:00 AM - 12:00 PM";"No Information Available";"No Information Available";1;"N";"N";"N";"Y";"Y";;"N";"N";;;;;;;24.75;;24.75;;24.75;;;;;;"No Information Available";"125 Wabash Drive, Lexington, KY, 40503";"3220 Lexington Road, Nicholasville, KY, 40356";"No Information Available";"N";"3/31/2023";"Two_To_School To School_Age";"L356330";
202046;"Creative Kids Child Care Center";"2385 Huguenard Drive";"Lexington";"FAYETTE";"KY";40503;8592238741;"Licensed";"APPROVED";99;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";2;"Y";"Y";"Y";"Y";"N";;"N";"N";;49;;48;;47;;41;;41;;41;;;;;"No Information Available";"2385 Huguenard Drive, Lexington, KY, 40503";"2385 Huguenard Drive, Lexington, KY, 40503";"Y";"Y";"1/31/2024";"Infant To Two_To_School";"L383963";
202875;"Petra Alvarez";"1535 Summerhill Drive";"Lexington";"FAYETTE";"KY";40515;8593090367;"Certified";"APPROVED";6;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;;"N";"N";"N";"N";;"N";"N";;;;40;;40;;40;;40;;40;;;;;"No Information Available";"1535 Summerhill Drive, Lexington, KY, 40515";"1535 Summerhill Drive, Lexington, KY, 40515";"Y";"Y";"2/29/2024";"No Information Available";"C71132";
168;"Park Early Childhood Center";"645 East High Street";"Lexington";"FAYETTE";"KY";40502;8592540484;"Licensed";"APPROVED";127;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"Y";"N";"N";"N";;41;;41;;36;;34;;34;;34;;;;;"N";"645 East High Street, Lexington, KY, 40502";"645 East High Street, Lexington, KY, 40502";"Y";"Y";"9/30/2023";"Infant To School Age";"L352366";
202997;"YMCA After School at Mary Queen";"605 Hill N' Dale Rd";"Lexington";"FAYETTE";"KY";40504;8592589622;"Licensed";"APPROVED";99;;"3:00 PM - 6:00 PM";"3:00 PM - 6:00 PM";"3:00 PM - 6:00 PM";"3:00 PM - 6:00 PM";"3:00 PM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"N";"N";"Y";"Y";;"N";"N";;;;;;;;;;;;;;;;;"No Information Available";"381 West Loudon Ave, Lexington, KY, 40508";"605 Hill N' Dale Rd, Lexington, KY, 40504";"No Information Available";"N";"2/29/2024";"Two_To_School To School_Age";"L384309";
179966;"Little Tots Learning Center";"3580 Caulder Rd.";"Lexington";"FAYETTE";"KY";40517;8592451880;"Licensed";"APPROVED";32;"Y";"6:00 AM - 9:00 PM";"6:00 AM - 9:00 PM";"6:00 AM - 9:00 PM";"6:00 AM - 9:00 PM";"6:00 AM - 9:00 PM";"6:00 AM - 8:00 PM";"6:00 AM - 8:00 PM";1;"Y";"Y";"Y";"Y";"Y";;"N";"N";44;48;44;48;43;48;35;42;35;42;35;42;33;38;33;38;"No Information Available";"3580 Caulder Rd., Lexington, KY, 40517";"3580 Caulder Rd., Lexington, KY, 40517";"No Information Available";"Y";"7/31/2023";"Infant To School Age";"L383599";
105850;"The Dolphin Club After School Program";"340 Wilson Downing Road";"Lexington";"FAYETTE";"KY";40517;8593813589;"Licensed";"APPROVED";200;"Y";"2:35 PM - 6:00 PM";"2:35 AM - 6:00 PM";"2:35 AM - 6:00 PM";"2:35 AM - 6:00 PM";"2:35 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"N";"Y";;"N";"N";;;;;;;;;;;;;11;11;11;11;"No Information Available";"340 Wilson Downing Road, Lexington, KY, 40517";"340 Wilson Downing Road, Lexington, KY, 40517";"Y";"Y";"2/28/2023";"School_Age";"L383124";
87;"Versailles-Woodford Head Start";"200 Park Street";"Versailles";"WOODFORD";"KY";40383;5026954290;"Licensed";"APPROVED";40;"Y";"8:00 AM - 4:00 PM";"8:00 AM - 4:00 PM";"8:00 AM - 4:00 PM";"8:00 AM - 4:00 PM";"No Information Available";"No Information Available";"No Information Available";5;"Y";"N";"N";"Y";"N";;"Y";"N";;;;;;14;;14;;14;;14;;;;;"No Information Available";"111 Professional Court, Frankfort, KY, 40601";"200 Park Street, Versailles, KY, 40383";"Y";"N";"4/30/2023";"Two_To_School";"L350789";
1867;"Cherish the Child Care Center";"474 Stone Road";"Lexington";"FAYETTE";"KY";40503;8592760027;"Licensed";"APPROVED";70;"Y";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"No Information Available";"No Information Available";5;"Y";"Y";"Y";"Y";"Y";"N";"N";"N";;32;;32;;32;;32;;32;;;;;;;"N";"474 Stone Road, Lexington, KY, 40503";"474 Stone Road, Lexington, KY, 40503";"Y";"Y";"12/31/2023";"Infant To School Age";"L356525";
75350;"Squires Elementary-Castle Afterschool Program";"3337 Squires Oak Dr";"Lexington";"FAYETTE";"KY";40515;8593813001;"Licensed";"APPROVED";150;"Y";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"No Information Available";"No Information Available";4;"N";"N";"N";"N";"Y";"N";"N";"N";;;;;;;;;;;;;11;11;11;11;"N";"3337 Squires Oak Dr, Lexington, KY, 40515";"3337 Squires Oak Dr, Lexington, KY, 40515";"Y";"Y";"8/31/2023";"School_Age";"L359012";
4327;"Karen Kidz";"541 Mt. Tabor Road";"Lexington";"FAYETTE";"KY";40517;8592667386;"Certified";"APPROVED";6;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;;"N";"N";"N";"N";"N";"N";"N";;30;;30;;30;;30;;30;;30;;;;;"N";"541 Mt. Tabor Road, Lexington, KY, 40517";"541 Mt. Tabor Road, Lexington, KY, 40517";"No Information Available";"Y";"5/31/2023";"No Information Available";"C3435";
76460;"Veterans Park Elementary Patriots Place After School Program";"4351 Clearwater Way";"Lexington";"FAYETTE";"KY";40515;8593813161;"Licensed";"APPROVED";180;"N";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"N";"Y";;"N";"N";;;;;;;;;;;;;;;;;"No Information Available";"4351 Clearwater Way, Lexington, KY, 40515";"4351 Clearwater Way, Lexington, KY, 40515";"Y";"N";"9/30/2023";"School_Age";"L359038";
75189;"Lansdowne Elementary - LEAP After School Program";"336 Redding Rd";"Lexington";"FAYETTE";"KY";40517;8593813500;"Licensed";"APPROVED";200;"Y";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"No Information Available";"No Information Available";4;"Y";"N";"N";"N";"Y";"N";"N";"N";;;;;;;;;;;;;11;;11;;"N";"336 Redding Road, Lexington, KY, 40517";"336 Redding Rd, Lexington, KY, 40517";"Y";"Y";"7/31/2023";"School_Age";"L359001";
67671;"V. I. P. Early Learning Center";"1392 Trent Blvd, Suites 3 & 4";"Lexington";"FAYETTE";"KY";40517;8592256349;"Licensed";"APPROVED";77;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";"N";"Y";"N";22;27;22;27;22;27;20;24;20;24;20;24;17;22;17;22;"N";"1392 Trent Blvd, Suites 3 & 4, Lexington, KY, 40517";"1392 Trent Blvd, Suites 3 & 4, Lexington, KY, 40517";"N";"Y";"8/31/2023";"Infant To School Age";"L358572";
105944;"Red Oak Elementary Child Care Center";"921 Union Mill Rd.";"Nicholasville";"JESSAMINE";"KY";40356;8598850616;"Licensed";"APPROVED";200;"Y";"2:45 PM - 6:00 PM";"2:45 PM - 6:00 PM";"2:45 PM - 6:00 PM";"2:45 PM - 6:00 PM";"2:45 PM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"N";"Y";;"N";"N";;;;;;;;;;;11;25;11;25;11;25;"No Information Available";"871 Wilmore Road, Nicholasville, KY, 40356";"921 Union Mill Rd., Nicholasville, KY, 40356";"Y";"Y";"2/28/2023";"School_Age";"L383146";
12;"Child Development Center of the Bluegrass";"290 Alumni Drive";"Lexington";"FAYETTE";"KY";40503;8592182322;"Licensed";"APPROVED";206;"Y";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"No Information Available";"No Information Available";5;"Y";"Y";"Y";"Y";"Y";"Y";"N";"N";;57.8;;57.8;;56.4;;54;;54;;54;;;;;"N";"290 Alumni Drive, Lexington, KY, 40503";"290 Alumni Drive, Lexington, KY, 40503";"Y";"Y";"4/30/2023";"Infant To School Age";"L350160";
943;"Explorer Time Company-Simmons";"830 Tyrone Pike";"Versailles";"WOODFORD";"KY";40383;8598794628;"Licensed";"APPROVED";150;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";2;"Y";"N";"N";"N";"Y";"N";"Y";"N";;;;;;;;;;;11.5;40;11.5;40;11.5;40;"N";"830 Tyrone Pike, Versailles, KY, 40383";"830 Tyrone Pike, Versailles, KY, 40383";"Y";"Y";"5/31/2023";"School_Age";"L354978";
62545;"Extended School Program at Athens Chilesburg Elem";"930 Jouett Creek Drive";"Lexington";"FAYETTE";"KY";40509;8594899831;"Licensed";"APPROVED";175;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"N";"Y";"N";"Y";"N";;;;;;;;;;;12;30;12;30;12;30;"N";"545 North Upper Street, Lexington, KY, 40508";"930 Jouett Creek Drive, Lexington, KY, 40509";"Y";"Y";"11/30/2023";"School_Age";"L358333";
74574;"Rosa Parks Elementary Trailblazers After School Program";"1251 Beaumont Centre Lane";"Lexington";"FAYETTE";"KY";40513;8593813132;"Licensed";"APPROVED";200;"Y";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"2:35 PM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"N";"Y";"N";"N";"N";;;;;;;;;;;11;;11;;11;;"N";"1251 Beaumont Centre Lane, Lexington, KY, 40513";"1251 Beaumont Centre Lane, Lexington, KY, 40513";"Y";"N";"6/30/2023";"School_Age";"L358954";
202998;"La Petite Academy";"1450 Higbee Mill Road";"Lexington";"FAYETTE";"KY";40503;8598009221;"Licensed";"APPROVED";157;"Y";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"Y";;"Y";"N";;67;;64;;59;;51;;51;;51;20;43;20;43;"No Information Available";"1450 Higbee Mill Road, Lexington, KY, 40503";"1450 Higbee Mill Road, Lexington, KY, 40503";"Y";"Y";"2/28/2023";"Infant To School Age";"L384310";
613;"Fayette Co-Operating Nursery School & Kindergarten";"109 Rosemont Garden";"Lexington";"FAYETTE";"KY";40503;8592766350;"Licensed";"APPROVED";29;"N";"8:30 AM - 3:15 PM";"8:30 AM - 3:15 PM";"8:30 AM - 3:15 PM";"8:30 AM - 3:15 PM";"8:30 AM - 3:15 PM";"No Information Available";"No Information Available";0;"N";"N";"Y";"Y";"Y";;"N";"N";;;;;;;;;;;;;;;;;"No Information Available";"109 Rosemont Garden, Lexington, KY, 40503";"109 Rosemont Garden, Lexington, KY, 40503";"No Information Available";"N";"5/31/2023";"Toddler To School_Age";"L354153";
1685;"Kids 'R' Kids School of Quality Learning";"3271 Beaumont Centre Circle";"Lexington";"FAYETTE";"KY";40513;8592243210;"Licensed";"APPROVED";251;"Y";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";"N";"Y";"N";46;46;46;46;60;44;57;42;54;40;54;40;19;33;19;33;"N";"3271 Beaumont Centre Circle, Lexington, KY, 40513";"3271 Beaumont Centre Circle, Lexington, KY, 40513";"Y";"Y";"1/31/2024";"Infant To School Age";"L356309";
644;"KinderCare Education at Work";"575 Woodland Avenue";"Lexington";"FAYETTE";"KY";40508;8592553444;"Licensed";"APPROVED";120;"Y";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"No Information Available";"No Information Available";4;"Y";"Y";"Y";"Y";"N";"Y";"N";"N";75;100;75;100;75;100;60;80;60;80;60;80;;;;;"N";"575 Woodland Avenue, Lexington, KY, 40508";"575 Woodland Avenue, Lexington, KY, 40508";"Y";"Y";"10/31/2023";"Infant To Two_To_School";"L354234";
402;"Christ The King Preschool and After School Program";"412 Cochran Road";"Lexington";"FAYETTE";"KY";40502;8592665641;"Licensed";"APPROVED";147;"Y";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"N";;"N";"N";;45.48;;49.59;;49.59;26.78;48.36;26.78;48.36;26.78;48.36;;;;;"No Information Available";"412 Cochran Road, Lexington, KY, 40502";"412 Cochran Road, Lexington, KY, 40502";"No Information Available";"N";"8/31/2023";"Infant To Two_To_School";"L353572";
289;"Kinder Care Learning Center #936";"2611 Wilhite Drive";"Lexington";"FAYETTE";"KY";40503;8592762567;"Licensed";"APPROVED";99;"Y";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"No Information Available";"No Information Available";4;"Y";"Y";"Y";"Y";"N";"Y";"N";"N";75;95;75;95;65;90;60;75;60;75;60;75;;;;;"N";"2611 Wilhite Dr, Lexington, KY, 40503";"2611 Wilhite Drive, Lexington, KY, 40503";"Y";"Y";"10/31/2023";"Infant To Two_To_School";"L353100";
53233;"Bright Beginnings Child Care LLC";"3320 Green River Court";"Lexington";"FAYETTE";"KY";40515;8593126772;"Licensed";"APPROVED";12;"Y";"6:00 AM - 5:00 PM";"6:00 AM - 5:00 PM";"6:00 AM - 5:00 PM";"6:00 AM - 5:00 PM";"6:00 AM - 5:00 PM";"No Information Available";"No Information Available";5;"N";"N";"Y";"Y";"Y";"N";"N";"N";;;;;;32;;32;;32;;32;;32;;32;"N";"3320 Green River Court, Lexington, KY, 40515";"3320 Green River Court, Lexington, KY, 40515";"Y";"Y";"9/30/2023";"Toddler To School_Age";"L357800";
147775;"Sassy's Child Care Home";"921 Fiddler Creek Way";"Lexington";"FAYETTE";"KY";40515;8595528787;"Licensed";"APPROVED";12;"Y";"7:00 AM - 4:00 PM";"7:00 AM - 4:00 PM";"7:00 AM - 4:00 PM";"7:00 AM - 4:00 PM";"7:00 AM - 4:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"N";;"N";"N";;52;;52;;48;;45;;45;;45;;;;;"No Information Available";"921 Fiddler Creek Way, Lexington, KY, 40515";"921 Fiddler Creek Way, Lexington, KY, 40515";"No Information Available";"N";"9/30/2023";"Infant To Two_To_School";"L383376";
202955;"NorthEast Christian Learning Academy";"990 Star Shoot Pkwy";"Lexington";"FAYETTE";"KY";40509;8592991251;"Licensed";"APPROVED";180;;"9:30 AM - 2:00 PM";"9:30 AM - 2:00 PM";"9:30 AM - 2:00 PM";"9:30 AM - 2:00 PM";"No Information Available";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"N";;"N";"N";;;;;;;;;;;;;;;;;"No Information Available";"990 Star Shoot Pkwy, Lexington, KY, 40509";"990 Star Shoot Pkwy, Lexington, KY, 40509";"No Information Available";"N";"1/31/2023";"Infant To Two_To_School";"L384295";
170;"Educare Learning Center";"2832 Snow Road";"Lexington";"FAYETTE";"KY";40517;8592698736;"Licensed";"APPROVED";80;"Y";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";"N";"N";"N";;35;;35;30;35;30;35;30;35;30;35;16;35;16;35;"N";"2832 Snow Rd, Lexington, KY, 40517";"2832 Snow Road, Lexington, KY, 40517";"No Information Available";"Y";"11/30/2023";"Infant To School Age";"L352380";
75477;"Extended School Program at Julius Marks Elem";"3277 Pepperhill Rd";"Lexington";"FAYETTE";"KY";40502;8592707363;"Licensed";"APPROVED";120;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"N";"Y";;"Y";"N";;;;;;;;;;;12;30;12;30;12;30;"No Information Available";"545 North Upper St, Lexington, KY, 40508";"3277 Pepperhill Rd, Lexington, KY, 40502";"Y";"Y";"8/31/2023";"School_Age";"L359031";
202367;"Amy Peterson";"1004 Ashby Court";"Lexington";"FAYETTE";"KY";40509;8593516122;"Certified";"APPROVED";6;"Y";"7:30 AM - 5:30 PM";"07:30 AM - 05:30 PM";"07:30 AM - 05:30 PM";"07:30 AM - 05:30 PM";"7:30 AM - 5:30 PM";"No Information Available";"No Information Available";1;;"N";"N";"N";"N";;"N";"N";;32;;32;;32;;32;;32;;32;;;;;"No Information Available";"1004 Ashby Court, Lexington, KY, 40509";"1004 Ashby Court, Lexington, KY, 40509";"Y";"N";"2/29/2024";"No Information Available";"C71086";
941;"Explorer Time Company-Huntertown";"785 Huntertown Road";"Versailles";"WOODFORD";"KY";40383;8598794628;"Licensed";"APPROVED";150;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";2;"Y";"N";"N";"N";"Y";"N";"Y";"N";;;;;;;;;;;11.5;40;11.5;40;11.5;40;"N";"830 Tyrone Pike, Versailles, KY, 40383";"785 Huntertown Road, Versailles, KY, 40383";"Y";"Y";"5/31/2023";"School_Age";"L354976";
74387;"Cassidy Elementary";"1125 Tates Creek Road";"Lexington";"FAYETTE";"KY";40502;8593813018;"Licensed";"APPROVED";152;"N";"3:00 PM - 6:00 PM";"3:00 PM - 6:00 PM";"3:00 PM - 6:00 PM";"3:00 PM - 6:00 PM";"3:00 PM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"N";"Y";"N";"N";"N";;;;;;;;;;;;;;;;;"N";"1125 Tates Creek Road, Lexington, KY, 40502";"1125 Tates Creek Road, Lexington, KY, 40502";"No Information Available";"N";"6/30/2023";"School_Age";"L358941";
158123;"Childcare Network #258";"1748 Alysheba Way";"Lexington";"FAYETTE";"KY";40509;8594022087;"Licensed";"APPROVED";200;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";;"Y";"N";;51;;50;;49;;43;;43;;43;21;37;21;37;"No Information Available";"1748 Alysheba Way, Lexington, KY, 40509";"1748 Alysheba Way, Lexington, KY, 40509";"No Information Available";"Y";"1/31/2023";"Infant To School Age";"L383404";
