"FacilityID";"TypeofRegulation";"Date";"Details";"Results"
"5000588805_1";" Licensing ";" 10/16/2020 ";" No violations found ***";
"5000588805_1";" Licensing ";" 11/06/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588805&LocationNumber=1&DocumentNumber=5002071578"
"5000588805_1";" Licensing ";" 02/15/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588805&LocationNumber=1&DocumentNumber=5001524961"
"4000586934_1";" Licensing ";" 10/04/2019 ";" Revocation ";
"7000589807_1";" Certification ";" 06/25/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000589807&LocationNumber=1&DocumentNumber=5003058574"
"7000589807_1";" Certification ";" 09/16/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000589807&LocationNumber=1&DocumentNumber=5002587149"
"7000589807_1";" Certification ";" 02/18/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000589807&LocationNumber=1&DocumentNumber=5002553139"
"7000589807_1";" Certification ";" 06/20/2019 ";" No violations found ***";
"5000560455_10";" Licensing ";" 07/20/2021 ";" Orders Letter ";
"5000560455_16";" Licensing ";" 05/25/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000560455&LocationNumber=16&DocumentNumber=5003108473"
"5000560455_16";" Licensing ";" 05/01/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000560455&LocationNumber=16&DocumentNumber=5001638515"
"5000560455_11";" Licensing ";" 02/04/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000560455&LocationNumber=11&DocumentNumber=5002457834"
"5000560455_11";" Licensing ";" 02/19/2019 ";" See Violations below";
"5000560455_37";" Licensing ";" 09/25/2019 ";" See Violations below";
"5000560455_37";" Licensing ";" 12/13/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000560455&LocationNumber=37&DocumentNumber=5001424478"
"5000560455_37";" Licensing ";" 11/27/2018 ";" No violations found ***";
"5000572265_1";" Licensing ";" 08/12/2021 ";" No violations found ***";
"5000572265_1";" Licensing ";" 07/23/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000572265&LocationNumber=1&DocumentNumber=5001787997"
"4000577884_2";" Licensing ";" 03/10/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000577884&LocationNumber=2&DocumentNumber=5002395180"
"4000577884_2";" Licensing ";" 03/20/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000577884&LocationNumber=2&DocumentNumber=5001582547"
"9000585269_1";" Licensing ";" 08/30/2019 ";" Revocation ";
"3000578793_1";" Licensing ";" 05/24/2021 ";" See Violations below";
"3000578793_1";" Licensing ";" 01/06/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000578793&LocationNumber=1&DocumentNumber=5002171682"
"3000578793_1";" Licensing ";" 07/23/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000578793&LocationNumber=1&DocumentNumber=5002977386"
"3000584753_1";" Licensing ";" 09/03/2021 ";" No violations found ***";
"3000584753_1";" Licensing ";" 12/10/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000584753&LocationNumber=1&DocumentNumber=5002116213"
"3000584753_1";" Licensing ";" 01/03/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000584753&LocationNumber=1&DocumentNumber=5001418589"
"9000578749_1";" Licensing ";" 10/22/2020 ";" No violations found ***";
"9000578749_1";" Licensing ";" 12/13/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000578749&LocationNumber=1&DocumentNumber=5002171482"
"9000578749_1";" Licensing ";" 01/16/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000578749&LocationNumber=1&DocumentNumber=5001454579"
"8000578388_1";" Licensing ";" 05/01/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000578388&LocationNumber=1&DocumentNumber=5001662630"
"6000579146_2";" Licensing ";" 08/11/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000579146&LocationNumber=2&DocumentNumber=5003147945"
"6000579146_2";" Licensing ";" 06/20/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000579146&LocationNumber=2&DocumentNumber=5001757082"
"6000577816_1";" Licensing ";" 04/08/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=1&DocumentNumber=5002897115"
"6000577816_1";" Licensing ";" 03/02/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=1&DocumentNumber=5002277423"
"6000577816_1";" Licensing ";" 11/18/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=1&DocumentNumber=5002066478"
"6000577816_1";" Licensing ";" 08/21/2019 ";" No violations found ***";
"6000577816_1";" Licensing ";" 07/10/2019 ";" No violations found ***";
"6000577816_1";" Licensing ";" 06/10/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=1&DocumentNumber=5001688425"
"6000577816_1";" Licensing ";" 10/22/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=1&DocumentNumber=5001289137"
"6000577816_12";" Licensing ";" 03/10/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=12&DocumentNumber=5002831054"
"6000577816_12";" Licensing ";" 09/10/2020 ";" See Violations below";
"6000577816_12";" Licensing ";" 01/16/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=12&DocumentNumber=5002187572"
"6000577816_12";" Licensing ";" 10/30/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=12&DocumentNumber=5002027408"
"6000577816_12";" Licensing ";" 07/10/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=12&DocumentNumber=5001773620"
"6000577816_12";" Licensing ";" 05/23/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=12&DocumentNumber=5001845130"
"6000577816_12";" Licensing ";" 11/28/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=12&DocumentNumber=5001363814"
"7000581927_1";" Licensing ";" 03/10/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000581927&LocationNumber=1&DocumentNumber=5002866746"
"7000581927_1";" Licensing ";" 01/16/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000581927&LocationNumber=1&DocumentNumber=5002187518"
"7000581927_1";" Licensing ";" 07/29/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000581927&LocationNumber=1&DocumentNumber=5001798434"
"7000581927_1";" Licensing ";" 01/09/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000581927&LocationNumber=1&DocumentNumber=5001421840"
"6000577816_20";" Licensing ";" 01/06/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=20&DocumentNumber=5002747258"
"6000577816_20";" Licensing ";" 01/06/2020 ";" No violations found ***";
"6000577816_20";" Licensing ";" 09/19/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=20&DocumentNumber=5001905695"
"6000577816_20";" Licensing ";" 07/10/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=20&DocumentNumber=5001773629"
"6000577816_20";" Licensing ";" 05/20/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000577816&LocationNumber=20&DocumentNumber=5001642751"
"6000556336_1";" Licensing ";" 09/08/2021 ";" See Violations below";
"6000556336_1";" Licensing ";" 11/02/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000556336&LocationNumber=1&DocumentNumber=5002650851"
"6000556336_1";" Licensing ";" 10/03/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000556336&LocationNumber=1&DocumentNumber=5002022383"
"6000556336_1";" Licensing ";" 04/15/2019 ";" No violations found ***";
"6000556336_1";" Licensing ";" 09/17/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000556336&LocationNumber=1&DocumentNumber=5001268564"
"5000587745_1";" Licensing ";" 07/28/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000587745&LocationNumber=1&DocumentNumber=5003106016"
"5000587745_1";" Licensing ";" 10/07/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000587745&LocationNumber=1&DocumentNumber=5002632879"
"5000587745_1";" Licensing ";" 12/02/2019 ";" No violations found ***";
"5000587745_1";" Licensing ";" 10/28/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000587745&LocationNumber=1&DocumentNumber=5002045950"
"5000587745_1";" Licensing ";" 03/20/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000587745&LocationNumber=1&DocumentNumber=5001564260"
"3000576553_1";" Licensing ";" 05/19/2021 ";" No violations found ***";
"3000576553_1";" Licensing ";" 04/22/2021 ";" No violations found ***";
"3000576553_1";" Licensing ";" 10/29/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000576553&LocationNumber=1&DocumentNumber=5002643028"
"3000576553_1";" Licensing ";" 04/09/2020 ";" No violations found ***";
"3000576553_1";" Licensing ";" 10/02/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000576553&LocationNumber=1&DocumentNumber=5001962625"
"3000576553_1";" Licensing ";" 04/08/2019 ";" No violations found ***";
"3000576553_1";" Licensing ";" 03/27/2019 ";" No violations found ***";
"3000576553_1";" Licensing ";" 01/23/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000576553&LocationNumber=1&DocumentNumber=5001460098"
"3000588963_1";" Licensing ";" 06/02/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000588963&LocationNumber=1&DocumentNumber=5002999257"
"3000588963_1";" Licensing ";" 09/30/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000588963&LocationNumber=1&DocumentNumber=5002600376"
"3000588963_1";" Licensing ";" 02/05/2020 ";" No violations found ***";
"3000588963_1";" Licensing ";" 08/12/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000588963&LocationNumber=1&DocumentNumber=5001832590"
"3000588963_1";" Licensing ";" 03/01/2019 ";" No violations found ***";
"3000588963_1";" Licensing ";" 01/09/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000588963&LocationNumber=1&DocumentNumber=5001421833"
"7000584077_1";" Licensing ";" 04/05/2021 ";" No violations found ***";
"7000584077_1";" Licensing ";" 03/18/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000584077&LocationNumber=1&DocumentNumber=5002868532"
"7000584077_1";" Licensing ";" 02/05/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000584077&LocationNumber=1&DocumentNumber=5002227436"
"7000584077_1";" Licensing ";" 07/15/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000584077&LocationNumber=1&DocumentNumber=5001802716"
"7000584077_1";" Licensing ";" 04/08/2019 ";" No violations found ***";
"7000584077_1";" Licensing ";" 01/11/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000584077&LocationNumber=1&DocumentNumber=5001425197"
"7000584077_1";" Licensing ";" 10/25/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000584077&LocationNumber=1&DocumentNumber=5001348028"
"1000588721_1";" Licensing ";" 06/16/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000588721&LocationNumber=1&DocumentNumber=5003016138"
"1000588721_1";" Licensing ";" 10/14/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000588721&LocationNumber=1&DocumentNumber=5002657203"
"1000588721_1";" Licensing ";" 06/04/2020 ";" See Violations below";
"1000588721_1";" Licensing ";" 09/04/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000588721&LocationNumber=1&DocumentNumber=5001872869"
"1000588721_1";" Licensing ";" 06/26/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000588721&LocationNumber=1&DocumentNumber=5001798453"
"1000588721_1";" Licensing ";" 11/12/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000588721&LocationNumber=1&DocumentNumber=5001369754"
"556260_1";" Licensing ";" 02/18/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=556260&LocationNumber=1&DocumentNumber=5002794627"
"556260_1";" Licensing ";" 03/05/2020 ";" No violations found ***";
"556260_1";" Licensing ";" 11/20/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=556260&LocationNumber=1&DocumentNumber=5002071398"
"556260_1";" Licensing ";" 05/02/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=556260&LocationNumber=1&DocumentNumber=5001621374"
"556260_1";" Licensing ";" 10/22/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=556260&LocationNumber=1&DocumentNumber=5001289135"
"1000585301_1";" Licensing ";" 01/20/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000585301&LocationNumber=1&DocumentNumber=5002757116"
"1000585301_1";" Licensing ";" 09/01/2020 ";" No violations found ***";
"1000585301_1";" Licensing ";" 11/14/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000585301&LocationNumber=1&DocumentNumber=5002060496"
"1000585301_1";" Licensing ";" 07/10/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000585301&LocationNumber=1&DocumentNumber=5001761023"
"1000585301_1";" Licensing ";" 12/03/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000585301&LocationNumber=1&DocumentNumber=5001371669"
"6000574876_3";" Licensing ";" 07/17/2019 ";" Orders Letter ";
"9000556369_2";" Licensing ";" 08/12/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000556369&LocationNumber=2&DocumentNumber=5003117075"
"9000556369_2";" Licensing ";" 03/11/2021 ";" No violations found ***";
"9000556369_2";" Licensing ";" 10/29/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000556369&LocationNumber=2&DocumentNumber=5002643045"
"9000556369_2";" Licensing ";" 02/05/2020 ";" No violations found ***";
"9000556369_2";" Licensing ";" 11/04/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000556369&LocationNumber=2&DocumentNumber=5002037231"
"9000556369_2";" Licensing ";" 05/15/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000556369&LocationNumber=2&DocumentNumber=5001637251"
"9000556369_2";" Licensing ";" 09/13/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000556369&LocationNumber=2&DocumentNumber=5001271511"
"8000589658_1";" Licensing ";" 04/28/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000589658&LocationNumber=1&DocumentNumber=5002918655"
"8000589658_1";" Licensing ";" 07/06/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000589658&LocationNumber=1&DocumentNumber=5002496255"
"8000589658_1";" Licensing ";" 07/01/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000589658&LocationNumber=1&DocumentNumber=5002455464"
"8000589658_1";" Licensing ";" 02/17/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000589658&LocationNumber=1&DocumentNumber=5002244188"
"8000589658_1";" Licensing ";" 01/09/2020 ";" No violations found ***";
"8000589658_1";" Certification ";" 12/05/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000589658&LocationNumber=1&DocumentNumber=5002189610"
"8000589658_1";" Certification ";" 10/24/2018 ";" No violations found ***";
"8000589658_1";" Certification ";" 10/05/2018 ";" No violations found ***";
"577230_2";" Licensing ";" 03/17/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=577230&LocationNumber=2&DocumentNumber=5002837999"
"577230_2";" Licensing ";" 02/11/2021 ";" No violations found ***";
"577230_2";" Licensing ";" 02/01/2021 ";" No violations found ***";
"577230_2";" Licensing ";" 02/24/2020 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=577230&LocationNumber=2&DocumentNumber=5002264515"
"577230_2";" Licensing ";" 10/10/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=577230&LocationNumber=2&DocumentNumber=5002008177"
