"ProviderUID";"CertificateNumber";"Category";"Type";"Status";"IssueDate";"ExpirationDate"
"44553fa4be9ab52bcf56c7f2a237115e";"CER-00161554";"Certificate of Compliance";"Regular";"Granted";"06/24/2020";"06/24/2021"
"10a3749155047cf345ca1552196dd4c8";"CER-00077030";"Certificate of Compliance";"Regular";"Closed";"01/28/2015";"01/28/2016"
"10a3749155047cf345ca1552196dd4c8";"CER-00088863";"Certificate of Compliance";"Regular";"Closed";"01/28/2016";"01/28/2017"
"10a3749155047cf345ca1552196dd4c8";"CER-00102698";"Certificate of Compliance";"Regular";"Closed";"01/28/2017";"01/28/2018"
"10a3749155047cf345ca1552196dd4c8";"CER-00119636";"Certificate of Compliance";"Regular";"Closed";"01/28/2018";"01/28/2019"
"10a3749155047cf345ca1552196dd4c8";"CER-00136192";"Certificate of Compliance";"Regular";"Closed";"01/28/2019";"10/28/2020"
"10a3749155047cf345ca1552196dd4c8";"CER-00137145";"Certificate of Compliance";"Regular";"Closed";"01/28/2019";"01/28/2020"
"10a3749155047cf345ca1552196dd4c8";"CER-00152387";"Certificate of Compliance";"Regular";"Awaiting Renewal";"01/28/2020";"01/28/2021"
"baeb5e08df38fb6e2f67cc3db8a3281e";"CER-00100420";"Certificate of Compliance";"Provisional";"Closed";"09/12/2016";"03/12/2017"
"baeb5e08df38fb6e2f67cc3db8a3281e";"CER-00105497";"Certificate of Compliance";"Regular";"Closed";"01/04/2017";"01/04/2018"
"baeb5e08df38fb6e2f67cc3db8a3281e";"CER-00119300";"Certificate of Compliance";"Regular";"Closed";"01/04/2018";"01/04/2019"
"baeb5e08df38fb6e2f67cc3db8a3281e";"CER-00139171";"Certificate of Compliance";"Regular";"Closed";"01/04/2019";"01/04/2020"
"baeb5e08df38fb6e2f67cc3db8a3281e";"CER-00155541";"Certificate of Compliance";"Regular";"Awaiting Renewal";"01/04/2020";"01/04/2021"
"9b7a0cc520b2a2f5a657c52c0ce431be";"CER-00082636";"Certificate of Compliance";"Regular";"Closed";"06/20/2015";"06/20/2016"
"9b7a0cc520b2a2f5a657c52c0ce431be";"CER-00093388";"Certificate of Compliance";"Regular";"Closed";"06/20/2016";"06/20/2017"
"9b7a0cc520b2a2f5a657c52c0ce431be";"CER-00110509";"Certificate of Compliance";"Regular";"Closed";"06/20/2017";"06/20/2018"
"9b7a0cc520b2a2f5a657c52c0ce431be";"CER-00126142";"Certificate of Compliance";"Regular";"Closed";"06/20/2018";"06/20/2019"
"9b7a0cc520b2a2f5a657c52c0ce431be";"CER-00140326";"Certificate of Compliance";"Regular";"Closed";"01/16/2019";"06/20/2019"
"9b7a0cc520b2a2f5a657c52c0ce431be";"CER-00144888";"Certificate of Compliance";"Provisional";"Closed";"04/16/2019";"10/16/2019"
"9b7a0cc520b2a2f5a657c52c0ce431be";"CER-00148685";"Certificate of Compliance";"Regular";"Closed";"07/16/2019";"07/16/2020"
"9b7a0cc520b2a2f5a657c52c0ce431be";"CER-00165387";"Certificate of Compliance";"Regular";"Granted";"07/16/2020";"07/16/2021"
"b0326e25bfb4eb6a256aca1fe77ebe24";"CER-00161327";"Certificate of Compliance";"Provisional";"Awaiting Renewal";"06/16/2020";"12/16/2020"
"50aa067b730357177e5a5b81add9911c";"CER-00072234";"Certificate of Registration";"Regular";"Closed";"10/10/2014";"10/10/2016"
"50aa067b730357177e5a5b81add9911c";"CER-00101670";"Certificate of Registration";"Regular";"Closed";"10/10/2016";"10/10/2017"
"50aa067b730357177e5a5b81add9911c";"CER-00115696";"Certificate of Compliance";"Regular";"Closed";"10/10/2017";"10/10/2018"
"50aa067b730357177e5a5b81add9911c";"CER-00134878";"Certificate of Compliance";"Regular";"Closed";"10/10/2018";"10/10/2019"
"cae6fe4f659f4a5b8165f6e1ca5e8709";"CER-00085115";"Certificate of Compliance";"Regular";"Closed";"10/07/2015";"10/07/2016"
"cae6fe4f659f4a5b8165f6e1ca5e8709";"CER-00100525";"Certificate of Compliance";"Regular";"Closed";"10/07/2016";"10/07/2017"
"cae6fe4f659f4a5b8165f6e1ca5e8709";"CER-00116684";"Certificate of Compliance";"Regular";"Closed";"10/07/2017";"10/07/2018"
"cae6fe4f659f4a5b8165f6e1ca5e8709";"CER-00132873";"Certificate of Compliance";"Regular";"Closed";"10/07/2018";"10/07/2019"
"cae6fe4f659f4a5b8165f6e1ca5e8709";"CER-00150156";"Certificate of Compliance";"Regular";"Closed";"10/07/2019";"10/07/2020"
"cae6fe4f659f4a5b8165f6e1ca5e8709";"CER-00167872";"Certificate of Compliance";"Regular";"Granted";"10/07/2020";"10/07/2021"
"61b3a1db6c1127e156b86b1fc91f5062";"CER-00088928";"Certificate of Registration";"Regular";"Closed";"12/12/2015";"12/12/2017"
"61b3a1db6c1127e156b86b1fc91f5062";"CER-00093377";"Certificate of Registration";"Regular";"Closed";"03/04/2016";"03/04/2017"
"61b3a1db6c1127e156b86b1fc91f5062";"CER-00106267";"Certificate of Compliance";"Regular";"Closed";"03/04/2017";"03/04/2018"
"61b3a1db6c1127e156b86b1fc91f5062";"CER-00123837";"Certificate of Compliance";"Regular";"Closed";"03/04/2018";"03/04/2019"
"61b3a1db6c1127e156b86b1fc91f5062";"CER-00141195";"Certificate of Compliance";"Regular";"Closed";"03/04/2019";"03/04/2020"
"61b3a1db6c1127e156b86b1fc91f5062";"CER-00157643";"Certificate of Compliance";"Regular";"Awaiting Renewal";"03/04/2020";"03/04/2021"
"e9df97534b789b27449664d18e529b3d";"CER-00086252";"Certificate of Compliance";"Regular";"Closed";"09/21/2015";"09/21/2016"
"e9df97534b789b27449664d18e529b3d";"CER-00088121";"Certificate of Compliance";"Regular";"Closed";"11/04/2015";"09/21/2016"
"e9df97534b789b27449664d18e529b3d";"CER-00096647";"Certificate of Compliance";"Regular";"Closed";"09/21/2016";"09/21/2017"
"e9df97534b789b27449664d18e529b3d";"CER-00114445";"Certificate of Compliance";"Regular";"Closed";"09/21/2017";"09/21/2018"
"e9df97534b789b27449664d18e529b3d";"CER-00131180";"Certificate of Compliance";"Regular";"Closed";"09/21/2018";"09/21/2019"
"e9df97534b789b27449664d18e529b3d";"CER-00137031";"Certificate of Compliance";"Regular";"Closed";"10/30/2018";"09/21/2019"
"e9df97534b789b27449664d18e529b3d";"CER-00148508";"Certificate of Compliance";"Regular";"Closed";"09/21/2019";"09/21/2020"
"e9df97534b789b27449664d18e529b3d";"CER-00163086";"Certificate of Compliance";"Regular";"Granted";"09/21/2020";"09/21/2021"
"5e5c8f90a16efe6f5a08b7c0ed3ce846";"CER-00085115";"Certificate of Compliance";"Regular";"Closed";"10/07/2015";"10/07/2016"
"5e5c8f90a16efe6f5a08b7c0ed3ce846";"CER-00100525";"Certificate of Compliance";"Regular";"Closed";"10/07/2016";"10/07/2017"
"5e5c8f90a16efe6f5a08b7c0ed3ce846";"CER-00116684";"Certificate of Compliance";"Regular";"Closed";"10/07/2017";"10/07/2018"
"5e5c8f90a16efe6f5a08b7c0ed3ce846";"CER-00132873";"Certificate of Compliance";"Regular";"Closed";"10/07/2018";"10/07/2019"
"5e5c8f90a16efe6f5a08b7c0ed3ce846";"CER-00150156";"Certificate of Compliance";"Regular";"Closed";"10/07/2019";"10/07/2020"
"5e5c8f90a16efe6f5a08b7c0ed3ce846";"CER-00167872";"Certificate of Compliance";"Regular";"Granted";"10/07/2020";"10/07/2021"
"a34b5109ae5a2b4a52299f3f54cce6b7";"CER-00077236";"Certificate of Compliance";"Regular";"Closed";"02/23/2015";"02/23/2016"
"a34b5109ae5a2b4a52299f3f54cce6b7";"CER-00088319";"Certificate of Compliance";"Regular";"Closed";"02/23/2016";"02/23/2017"
"a34b5109ae5a2b4a52299f3f54cce6b7";"CER-00105015";"Certificate of Compliance";"Regular";"Closed";"02/23/2017";"02/23/2018"
"a34b5109ae5a2b4a52299f3f54cce6b7";"CER-00121597";"Certificate of Compliance";"Regular";"Closed";"02/23/2018";"02/23/2019"
"a34b5109ae5a2b4a52299f3f54cce6b7";"CER-00139025";"Certificate of Compliance";"Regular";"Closed";"02/23/2019";"02/23/2020"
"a34b5109ae5a2b4a52299f3f54cce6b7";"CER-00149603";"Certificate of Compliance";"Regular";"Closed";"08/02/2019";"02/23/2020"
"a34b5109ae5a2b4a52299f3f54cce6b7";"CER-00154987";"Certificate of Compliance";"Regular";"Awaiting Renewal";"02/23/2020";"02/23/2021"
"5da0221a28925a5e546163f6777caf2c";"CER-00077236";"Certificate of Compliance";"Regular";"Closed";"02/23/2015";"02/23/2016"
"5da0221a28925a5e546163f6777caf2c";"CER-00088319";"Certificate of Compliance";"Regular";"Closed";"02/23/2016";"02/23/2017"
"5da0221a28925a5e546163f6777caf2c";"CER-00105015";"Certificate of Compliance";"Regular";"Closed";"02/23/2017";"02/23/2018"
"5da0221a28925a5e546163f6777caf2c";"CER-00121597";"Certificate of Compliance";"Regular";"Closed";"02/23/2018";"02/23/2019"
"5da0221a28925a5e546163f6777caf2c";"CER-00139025";"Certificate of Compliance";"Regular";"Closed";"02/23/2019";"02/23/2020"
"5da0221a28925a5e546163f6777caf2c";"CER-00149603";"Certificate of Compliance";"Regular";"Closed";"08/02/2019";"02/23/2020"
"5da0221a28925a5e546163f6777caf2c";"CER-00154987";"Certificate of Compliance";"Regular";"Awaiting Renewal";"02/23/2020";"02/23/2021"
"e18310fb85ae8dc0b8dbb73eb64abf2e";"CER-00077244";"Certificate of Compliance";"Regular";"Closed";"02/20/2015";"02/20/2016"
"e18310fb85ae8dc0b8dbb73eb64abf2e";"CER-00089372";"Certificate of Compliance";"Regular";"Closed";"02/20/2016";"02/20/2017"
"e18310fb85ae8dc0b8dbb73eb64abf2e";"CER-00105493";"Certificate of Compliance";"Regular";"Closed";"02/20/2017";"02/20/2018"
"e18310fb85ae8dc0b8dbb73eb64abf2e";"CER-00121681";"Certificate of Compliance";"Regular";"Closed";"02/20/2018";"02/20/2019"
"e18310fb85ae8dc0b8dbb73eb64abf2e";"CER-00138653";"Certificate of Compliance";"Regular";"Closed";"02/20/2019";"02/20/2020"
"e18310fb85ae8dc0b8dbb73eb64abf2e";"CER-00154036";"Certificate of Compliance";"Regular";"Awaiting Renewal";"02/20/2020";"02/20/2021"
"60243b7ca26bf91a7f752d70937509e3";"CER-00086920";"Certificate of Compliance";"Regular";"Closed";"08/27/2015";"08/27/2016"
"60243b7ca26bf91a7f752d70937509e3";"CER-00100813";"Certificate of Compliance";"Regular";"Closed";"08/27/2016";"08/27/2017"
"60243b7ca26bf91a7f752d70937509e3";"CER-00115675";"Certificate of Compliance";"Regular";"Closed";"08/27/2017";"08/27/2018"
"60243b7ca26bf91a7f752d70937509e3";"CER-00131149";"Certificate of Compliance";"Regular";"Closed";"08/27/2018";"08/27/2019"
"a8a783457615bda16619b5847b33f35d";"CER-00084318";"Certificate of Compliance";"Regular";"Closed";"07/02/2015";"07/02/2016"
"a8a783457615bda16619b5847b33f35d";"CER-00098968";"Certificate of Compliance";"Regular";"Closed";"07/02/2016";"07/02/2017"
"a8a783457615bda16619b5847b33f35d";"CER-00112654";"Certificate of Compliance";"Regular";"Closed";"07/02/2017";"07/02/2018"
"a8a783457615bda16619b5847b33f35d";"CER-00128500";"Certificate of Compliance";"Regular";"Closed";"07/02/2018";"07/02/2019"
"a8a783457615bda16619b5847b33f35d";"CER-00147704";"Certificate of Compliance";"Regular";"Closed";"07/02/2019";"07/02/2020"
"a8a783457615bda16619b5847b33f35d";"CER-00167313";"Certificate of Compliance";"Regular";"Granted";"07/02/2020";"07/02/2021"
"b2eb6d03e74627ef5d27d8eddc9b97ad";"CER-00087799";"Certificate of Compliance";"Regular";"Closed";"08/26/2015";"08/26/2016"
"b2eb6d03e74627ef5d27d8eddc9b97ad";"CER-00099832";"Certificate of Compliance";"Regular";"Closed";"08/26/2016";"08/26/2017"
"b2eb6d03e74627ef5d27d8eddc9b97ad";"CER-00114529";"Certificate of Compliance";"Regular";"Closed";"08/26/2017";"08/26/2018"
"b2eb6d03e74627ef5d27d8eddc9b97ad";"CER-00131726";"Certificate of Compliance";"Regular";"Closed";"08/26/2018";"08/26/2019"
"b2eb6d03e74627ef5d27d8eddc9b97ad";"CER-00151721";"Certificate of Compliance";"Regular";"Closed";"08/26/2019";"08/20/2020"
"cbfd046444492f168e97c8501f0c3b7a";"CER-00087157";"Certificate of Compliance";"Regular";"Closed";"09/16/2015";"09/16/2016"
"cbfd046444492f168e97c8501f0c3b7a";"CER-00099915";"Certificate of Compliance";"Regular";"Closed";"09/16/2016";"09/16/2017"
"cbfd046444492f168e97c8501f0c3b7a";"CER-00117230";"Certificate of Compliance";"Regular";"Closed";"09/16/2017";"09/16/2018"
"cbfd046444492f168e97c8501f0c3b7a";"CER-00132896";"Certificate of Compliance";"Regular";"Closed";"09/16/2018";"09/16/2019"
"cbfd046444492f168e97c8501f0c3b7a";"CER-00151538";"Certificate of Compliance";"Regular";"Closed";"09/16/2019";"09/16/2020"
"cbfd046444492f168e97c8501f0c3b7a";"CER-00165804";"Certificate of Compliance";"Regular";"Granted";"09/16/2020";"09/16/2021"
"e18e91396007f5394c7c02ec84127116";"CER-00128643";"Certificate of Compliance";"Regular";"Closed";"05/01/2018";"10/15/2018"
"e18e91396007f5394c7c02ec84127116";"CER-00136573";"Certificate of Compliance";"Regular";"Closed";"10/15/2018";"10/15/2019"
"27c1f71dd8c5145cedd0a0dd0ed1fb5c";"CER-00082411";"Certificate of Compliance";"Regular";"Closed";"06/20/2015";"06/20/2016"
"27c1f71dd8c5145cedd0a0dd0ed1fb5c";"CER-00095279";"Certificate of Compliance";"Regular";"Closed";"06/20/2016";"06/20/2017"
"27c1f71dd8c5145cedd0a0dd0ed1fb5c";"CER-00110535";"Certificate of Compliance";"Regular";"Closed";"06/20/2017";"06/20/2018"
"27c1f71dd8c5145cedd0a0dd0ed1fb5c";"CER-00127425";"Certificate of Compliance";"Regular";"Closed";"06/20/2018";"06/20/2019"
"27c1f71dd8c5145cedd0a0dd0ed1fb5c";"CER-00148303";"Certificate of Compliance";"Regular";"Closed";"06/20/2019";"06/20/2020"
"27c1f71dd8c5145cedd0a0dd0ed1fb5c";"CER-00164697";"Certificate of Compliance";"Regular";"Granted";"06/20/2020";"06/20/2021"
"a703642afd990be72c6de4e901f19432";"CER-00083846";"Certificate of Compliance";"Regular";"Closed";"07/16/2015";"07/16/2016"
"a703642afd990be72c6de4e901f19432";"CER-00098938";"Certificate of Compliance";"Provisional";"Closed";"07/16/2016";"01/16/2017"
"a703642afd990be72c6de4e901f19432";"CER-00101672";"Certificate of Compliance";"Regular";"Closed";"10/05/2016";"10/05/2017"
"a703642afd990be72c6de4e901f19432";"CER-00119617";"Certificate of Compliance";"Regular";"Closed";"10/05/2017";"10/05/2018"
"a703642afd990be72c6de4e901f19432";"CER-00135855";"Certificate of Compliance";"Regular";"Closed";"10/05/2018";"10/05/2019"
"e29dec2a1d1361aa9974cb519b9c1e78";"CER-00084064";"Certificate of Compliance";"Regular";"Closed";"06/15/2015";"06/15/2016"
"e29dec2a1d1361aa9974cb519b9c1e78";"CER-00099920";"Certificate of Compliance";"Regular";"Closed";"06/15/2016";"06/15/2017"
"e29dec2a1d1361aa9974cb519b9c1e78";"CER-00114591";"Certificate of Compliance";"Regular";"Closed";"06/15/2017";"06/15/2018"
"e29dec2a1d1361aa9974cb519b9c1e78";"CER-00127353";"Certificate of Compliance";"Regular";"Closed";"06/15/2018";"06/15/2019"
"e29dec2a1d1361aa9974cb519b9c1e78";"CER-00147148";"Certificate of Compliance";"Regular";"Closed";"06/15/2019";"06/15/2020"
"e29dec2a1d1361aa9974cb519b9c1e78";"CER-00167603";"Certificate of Compliance";"Regular";"Granted";"06/15/2020";"06/15/2021"
"6aeca754bc5287a02c2592246267687d";"CER-00084860";"Certificate of Compliance";"Regular";"Closed";"08/04/2015";"08/04/2016"
"6aeca754bc5287a02c2592246267687d";"CER-00098197";"Certificate of Compliance";"Regular";"Closed";"08/04/2016";"08/04/2017"
"6aeca754bc5287a02c2592246267687d";"CER-00115946";"Certificate of Compliance";"Regular";"Closed";"08/04/2017";"08/04/2018"
"6aeca754bc5287a02c2592246267687d";"CER-00131751";"Certificate of Compliance";"Regular";"Closed";"08/04/2018";"08/04/2019"
"6aeca754bc5287a02c2592246267687d";"CER-00148841";"Certificate of Compliance";"Regular";"Closed";"08/04/2019";"08/04/2020"
"6aeca754bc5287a02c2592246267687d";"CER-00165649";"Certificate of Compliance";"Regular";"Granted";"08/04/2020";"08/04/2021"
"13dffd0df926754bc2269e4f2b066a6f";"CER-00080524";"Certificate of Compliance";"Regular";"Closed";"04/01/2015";"04/01/2016"
"13dffd0df926754bc2269e4f2b066a6f";"CER-00095853";"Certificate of Compliance";"Regular";"Closed";"04/01/2016";"04/01/2017"
"13dffd0df926754bc2269e4f2b066a6f";"CER-00108873";"Certificate of Compliance";"Regular";"Closed";"04/01/2017";"04/01/2018"
"13dffd0df926754bc2269e4f2b066a6f";"CER-00125132";"Certificate of Compliance";"Regular";"Closed";"04/01/2018";"04/01/2019"
"13dffd0df926754bc2269e4f2b066a6f";"CER-00144228";"Certificate of Compliance";"Regular";"Closed";"04/01/2019";"04/01/2020"
"13dffd0df926754bc2269e4f2b066a6f";"CER-00160280";"Certificate of Compliance";"Regular";"Awaiting Renewal";"04/01/2020";"04/01/2021"
"e3c027a648099542c8e6239b8cb142df";"CER-00081676";"Certificate of Compliance";"Regular";"Closed";"03/14/2015";"03/14/2016"
"e3c027a648099542c8e6239b8cb142df";"CER-00095190";"Certificate of Compliance";"Regular";"Closed";"03/14/2016";"03/14/2017"
"e3c027a648099542c8e6239b8cb142df";"CER-00110956";"Certificate of Compliance";"Regular";"Closed";"03/14/2017";"03/14/2018"
"e3c027a648099542c8e6239b8cb142df";"CER-00126446";"Certificate of Compliance";"Regular";"Closed";"03/14/2018";"03/14/2019"
"e3c027a648099542c8e6239b8cb142df";"CER-00141341";"Certificate of Compliance";"Regular";"Closed";"03/14/2019";"03/14/2020"
"e3c027a648099542c8e6239b8cb142df";"CER-00159494";"Certificate of Compliance";"Regular";"Awaiting Renewal";"03/14/2020";"03/14/2021"
"e6451f062407b20d2a8ac4c8a94e70c5";"CER-00090086";"Certificate of Compliance";"Regular";"Closed";"10/11/2015";"10/11/2016"
"e6451f062407b20d2a8ac4c8a94e70c5";"CER-00103396";"Certificate of Compliance";"Regular";"Closed";"10/11/2016";"10/11/2017"
"e6451f062407b20d2a8ac4c8a94e70c5";"CER-00117379";"Certificate of Compliance";"Regular";"Closed";"10/11/2017";"10/11/2018"
"e6451f062407b20d2a8ac4c8a94e70c5";"CER-00134910";"Certificate of Compliance";"Regular";"Closed";"10/11/2018";"10/11/2019"
"f85a6a540fab04775a9e8d66422ac808";"CER-00090851";"Certificate of Compliance";"Regular";"Closed";"11/20/2015";"11/20/2016"
"f85a6a540fab04775a9e8d66422ac808";"CER-00103692";"Certificate of Compliance";"Regular";"Closed";"11/20/2016";"11/20/2017"
"f85a6a540fab04775a9e8d66422ac808";"CER-00123203";"Certificate of Compliance";"Regular";"Closed";"11/20/2017";"11/20/2018"
"f85a6a540fab04775a9e8d66422ac808";"CER-00136373";"Certificate of Compliance";"Regular";"Closed";"11/20/2018";"11/20/2019"
"f85a6a540fab04775a9e8d66422ac808";"CER-00153336";"Certificate of Compliance";"Regular";"Awaiting Renewal";"11/20/2019";"11/20/2020"
"7c08c7e858746a7e8b0f1acde65bb845";"CER-00087768";"Certificate of Compliance";"Regular";"Closed";"09/01/2015";"09/01/2016"
"7c08c7e858746a7e8b0f1acde65bb845";"CER-00100694";"Certificate of Compliance";"Regular";"Closed";"09/01/2016";"09/01/2017"
"7c08c7e858746a7e8b0f1acde65bb845";"CER-00117381";"Certificate of Compliance";"Regular";"Closed";"09/01/2017";"09/01/2018"
"7c08c7e858746a7e8b0f1acde65bb845";"CER-00130612";"Certificate of Compliance";"Regular";"Closed";"09/01/2018";"09/01/2019"
"e4741d7b090977192fb43f0457bf3c1d";"CER-00078780";"Certificate of Registration";"Regular";"Closed";"02/25/2015";"02/25/2017"
"e4741d7b090977192fb43f0457bf3c1d";"CER-00108162";"Certificate of Compliance";"Regular";"Closed";"02/25/2017";"02/25/2018"
"e4741d7b090977192fb43f0457bf3c1d";"CER-00124065";"Certificate of Compliance";"Regular";"Closed";"02/25/2018";"02/25/2019"
"e4741d7b090977192fb43f0457bf3c1d";"CER-00141625";"Certificate of Compliance";"Regular";"Closed";"02/25/2019";"02/25/2020"
"e4741d7b090977192fb43f0457bf3c1d";"CER-00156576";"Certificate of Compliance";"Regular";"Awaiting Renewal";"02/25/2020";"02/25/2021"
"a7f8b881d7092bcfd66d7c1b67bd43a3";"CER-00087014";"Certificate of Compliance";"Regular";"Closed";"10/08/2015";"10/08/2016"
"a7f8b881d7092bcfd66d7c1b67bd43a3";"CER-00102240";"Certificate of Compliance";"Regular";"Closed";"10/08/2016";"10/08/2017"
"a7f8b881d7092bcfd66d7c1b67bd43a3";"CER-00118235";"Certificate of Compliance";"Regular";"Closed";"10/08/2017";"10/08/2018"
"a7f8b881d7092bcfd66d7c1b67bd43a3";"CER-00134997";"Certificate of Compliance";"Regular";"Closed";"10/08/2018";"10/08/2019"
"a7f8b881d7092bcfd66d7c1b67bd43a3";"CER-00153069";"Certificate of Compliance";"Regular";"Closed";"10/08/2019";"10/08/2020"
"a7f8b881d7092bcfd66d7c1b67bd43a3";"CER-00167232";"Certificate of Compliance";"Regular";"Granted";"10/08/2020";"10/08/2021"
"bfdf8648ecb42720f98e23606e1690ff";"CER-00080815";"Certificate of Compliance";"Regular";"Closed";"05/13/2015";"05/13/2016"
"bfdf8648ecb42720f98e23606e1690ff";"CER-00095140";"Certificate of Compliance";"Regular";"Closed";"05/13/2016";"05/13/2017"
"bfdf8648ecb42720f98e23606e1690ff";"CER-00111955";"Certificate of Compliance";"Regular";"Closed";"05/13/2017";"05/13/2018"
"bfdf8648ecb42720f98e23606e1690ff";"CER-00129555";"Certificate of Compliance";"Regular";"Closed";"05/13/2018";"05/13/2019"
"bfdf8648ecb42720f98e23606e1690ff";"CER-00142434";"Certificate of Compliance";"Regular";"Closed";"05/13/2019";"05/13/2020"
"bfdf8648ecb42720f98e23606e1690ff";"CER-00164813";"Certificate of Compliance";"Regular";"Granted";"05/13/2020";"05/13/2021"
"f49253ce63161ec804d43cabb43ad1c6";"CER-00080404";"Certificate of Compliance";"Regular";"Closed";"03/23/2015";"03/23/2016"
"f49253ce63161ec804d43cabb43ad1c6";"CER-00095181";"Certificate of Compliance";"Regular";"Closed";"03/23/2016";"03/23/2017"
